""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-15_None_Tumor"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-23_None_Tumor"	"RCC5-5_None_Tumor"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"ITGA3"	2.82273420624622	0	0	0	0	0	0	0	0	0	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	2.96785655597551	0	0	0	0.788915822269023	1.03919093954316	2.04136702186501	0	0	1.01881537182781	0	1.39304464601468	0	1.92544950968523	1.30837295618739	0	0	2.6281383437777	0	0	0	0	0	0	0	0	0	0	0
"ITGA5"	2.18733050369102	0	1.99130826597491	1.40860239086312	0	2.6207004358111	2.75403531434403	0	0	0	0	1.61404041982282	0	0	0	0	0	2.54289734536132	0	0	0	0	0	0	0	1.09917260245848	2.37431218059643	1.06973549262296	1.86309641273877	3.10252109919077	2.08934806188263	2.0896582942802	2.05552762915366	1.76117604585597	1.92544950968523	2.04774074807844	0	3.64944148889872	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"ITGA6"	0	0	0	2.32929562660649	0	1.80798367205103	0	0	0	0	0	2.04188365339328	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	0.956028668901459	1.39745226803168	1.35374862108525	0	0	0.633904346997085	0	1.84013872929456	0	3.19593153661202	1.30837295618739	0	0	1.66442885886046	0	0	0	0	0	2.73093319654561	0	0	1.83335888087173	0	0
"ITGA9"	0	0	0	0	1.78306268190063	0	0	0	0	0	0	2.20233716928548	0	0	0	0	0	1.92544950968523	0	0	0	2.96785655597551	0	0	2.10786596166046	1.33562034266272	1.23428042611835	1.57468432721998	0	0	1.51288802645843	0	0.563478671338737	1.76117604585597	1.92544950968523	0.85444692513942	0	0	0	0	0	0	2.97665005709066	0	2.73093319654561	0	0	0	0	0
"ITGAE"	0	0	0	1.40860239086312	0	1.80798367205103	0	0	0	0	0	1.61404041982282	0	0	0	0	3.75341797525151	0	0	0	0	0	0	3.28988561019803	0	1.75855343247533	1.39745226803168	1.57468432721998	0	0	1.29605977424869	1.51316409567626	1.95362105139504	1.76117604585597	0	0	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"ITGAL"	0	0	0	1.40860239086312	2.76279949914037	2.15723658318163	2.75403531434403	0	0	3.16989636114078	0	2.34056975510801	0	0	3.43786618529924	3.4584982354995	0	2.54289734536132	0	0	3.38405218891788	0	0	3.28988561019803	3.12201129234711	1.88778272120294	2.78651676087853	2.15853385752151	0	0	2.37346409023171	2.0896582942802	2.82685407894673	1.76117604585597	1.92544950968523	2.46814987195636	0	0	2.6281383437777	4.29679233387509	0	3.62069794169786	2.97665005709066	0	2.73093319654561	0	0	2.81926846094208	0	0
"ITGAM"	0	3.71552528769737	3.48509582939737	1.40860239086312	0	1.26668548169973	2.75403531434403	0	3.37583128432807	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	2.96785655597551	0	3.28988561019803	0	2.36161510569262	1.39745226803168	1.90862732886202	3.12564730923215	2.45332933989141	1.84209360170196	2.0896582942802	1.18488764321578	1.76117604585597	2.54289734536132	1.85634439809126	0	0	1.66442885886046	0	0	0	0	0	2.73093319654561	0	0	0	0	2.75956043448145
"ITGAV"	2.18733050369102	0	1.99130826597491	1.97136480093404	1.78306268190063	2.6207004358111	4.09139905199234	0	3.37583128432807	2.51789875472167	0	2.46199405543989	0	0	0	4.13578175208627	4.43477720005941	2.54289734536132	0	0	0	0	0	0	2.73834116112488	1.43572485828435	1.95865192788642	1.75553127446859	1.86309641273877	3.99148023969374	2.19328368553634	1.51316409567626	2.73298273736109	0	2.54289734536132	2.34665171675163	0	3.64944148889872	2.6281383437777	0	4.32581158608494	0	2.97665005709066	0	4.06712424787973	3.7038656085508	0	3.09192583509634	3.92207136108167	0
"ITGAX"	2.82273420624622	0	3.26958577393738	3.7901556203835	1.78306268190063	1.80798367205103	4.09139905199234	0	5.13868559122862	4.06065924163933	0	1.85067084932289	0	0	0	3.4584982354995	0	3.41085572505517	0	0	3.38405218891788	2.96785655597551	0	4.64783853695825	2.73834116112488	3.6224885972729	2.48169931133822	3.13627640209604	2.47547197257124	3.10252109919077	1.69097711722387	2.45300563550889	2.95295810739285	3.22272383346437	3.19593153661202	3.23085722333062	0	0	0	0	0	0	2.97665005709066	3.79500055002248	3.78513479817016	3.03504818400374	0	0	5.00739572893453	0
"ITGB1"	0	0	0	2.59233548235771	2.76279949914037	1.80798367205103	0	0	0	0	0	2.75691912059698	0	3.36768211680924	0	3.4584982354995	0	2.54289734536132	0	0	3.38405218891788	2.96785655597551	0	3.28988561019803	0	1.825254151999	2.53135676910817	2.15853385752151	2.85249532919858	0	2.52608256397219	2.0896582942802	2.95295810739285	2.36448459280736	1.92544950968523	1.61943235365141	3.32797129238541	2.98196756108314	1.66442885886046	0	0	0	0	3.12408724813577	0	4.10108745431059	0	2.44319202542805	3.92207136108167	2.75956043448145
"ITGB2"	3.48570915341432	3.71552528769737	3.9435388334933	3.36079591400818	4.10060072264645	3.53040834069653	3.41482953045221	0	4.45138667038622	3.84181584429396	4.94084845670813	3.22439629721456	0	0	3.43786618529924	0	4.43477720005941	3.73785092803763	0	0	0	4.31482775134058	0	3.28988561019803	4.07491135330583	3.75267488776875	3.54077661445369	3.90846700626119	3.51636808457964	3.77294414532084	3.51878374114522	3.85087062397449	3.39307711932139	2.36448459280736	3.19593153661202	3.87644968940053	3.32797129238541	3.64944148889872	3.5627843995491	0	0	3.62069794169786	4.54446292574788	3.12408724813577	4.46686414167195	3.03504818400374	4.50888348163464	2.44319202542805	3.92207136108167	4.09720044086806
"ITGB4"	2.18733050369102	0	0	0	0	1.26668548169973	0	0	0	0	0	2.46199405543989	0	0	0	0	3.75341797525151	1.92544950968523	0	0	0	0	0	0	0	0.788915822269023	1.39745226803168	1.06973549262296	1.86309641273877	0	0.633904346997085	0	1.39304464601468	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ITGB5"	2.18733050369102	0	2.61375573973199	0	1.78306268190063	0	2.75403531434403	0	3.37583128432807	0	0	0.850587525780985	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.09917260245848	1.53769652400313	1.75553127446859	2.47547197257124	2.45332933989141	1.29605977424869	2.0896582942802	1.39304464601468	0	0	1.61943235365141	3.32797129238541	0	1.66442885886046	0	0	0	2.97665005709066	0	0	0	0	0	3.24853074860739	0
"ITGB6"	0	0	0	1.40860239086312	1.78306268190063	0	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588160242310368	1.23428042611835	0.671568134320715	0	0	1.51288802645843	1.51316409567626	1.56524892200075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ITGB8"	0	0	0	1.97136480093404	2.38840410510257	2.6207004358111	2.75403531434403	0	0	0	0	1.30346795599205	0	0	0	0	0	2.54289734536132	0	0	0	0	0	0	2.10786596166046	1.22436869527222	1.23428042611835	1.35374862108525	0	3.10252109919077	2.45268205559046	0	0.921694600176867	0	1.92544950968523	0.85444692513942	0	0	0	0	0	4.70130647075472	0	0	2.73093319654561	3.7038656085508	0	1.83335888087173	0	0
"ITK"	2.18733050369102	0	0	1.97136480093404	0	2.15723658318163	0	0	0	0	0	1.61404041982282	0	0	3.43786618529924	0	0	0	0	0	0	0	5.98074945021159	0	2.73834116112488	1.33562034266272	2.11718468899348	2.7317383073463	0	0	2.08934806188263	3.10218284644158	1.71210978590292	3.39838217771157	1.92544950968523	1.85634439809126	0	0	0	0	0	0	0	0	0	0	3.43205371587043	0	0	0
"ITM2A"	0	0	0	2.80039686002806	3.03457705490354	2.41558143365204	0	0	0	3.16989636114078	0	2.34056975510801	0	0	0	0	0	0	0	0	0	0	0	3.28988561019803	3.12201129234711	1.09917260245848	2.42944655334023	2.04136702186501	0	0	2.2874265325632	3.10218284644158	2.68252150931347	3.22272383346437	0	2.67419985782844	0	0	2.6281383437777	0	0	0	3.64398532183123	0	0	0	0	0	0	0
"JAG1"	3.20818598013571	0	1.99130826597491	1.40860239086312	1.78306268190063	0	0	0	0	0	0	1.85067084932289	0	4.04344433028741	0	0	0	0	0	0	0	0	0	0	0	1.09917260245848	1.77016301670626	1.06973549262296	0	0	1.29605977424869	0	1.84013872929456	2.36448459280736	2.54289734536132	1.30837295618739	0	0	0	0	0	0	2.97665005709066	0	2.73093319654561	0	0	1.83335888087173	0	0
"JAK1"	2.82273420624622	0	2.99449811570996	1.97136480093404	2.38840410510257	2.41558143365204	3.41482953045221	0	3.37583128432807	3.16989636114078	0	2.20233716928548	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	3.39861511579855	1.52671403112209	2.53135676910817	2.66738508580256	2.85249532919858	2.45332933989141	2.37346409023171	3.37856355483282	2.73298273736109	1.76117604585597	1.92544950968523	2.20832337106105	0	2.98196756108314	2.25814306368322	0	5.41556958141032	0	2.97665005709066	0	0	0	4.79380907172309	2.44319202542805	0	3.42053581027297
"JAK2"	0	0	0	1.97136480093404	2.38840410510257	1.80798367205103	0	0	0	2.51789875472167	0	1.61404041982282	0	0	0	3.4584982354995	0	0	0	0	0	0	0	0	0	1.22436869527222	1.86884192234431	1.57468432721998	0	0	1.84209360170196	2.0896582942802	1.71210978590292	0	1.92544950968523	1.30837295618739	0	0	1.66442885886046	0	0	0	0	0	0	3.03504818400374	0	0	0	2.75956043448145
"JCHAIN"	0	0	1.99130826597491	0	0	2.15723658318163	0	0	0	0	0	2.34056975510801	0	3.36768211680924	0	0	0	1.92544950968523	0	0	0	2.96785655597551	0	0	2.10786596166046	1.09917260245848	0.796584527853779	1.35374862108525	1.86309641273877	0	1.01881537182781	0	1.71210978590292	0	0	0.85444692513942	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"JUN"	2.18733050369102	3.71552528769737	2.61375573973199	0	0	1.80798367205103	0	0	0	2.51789875472167	0	2.91415795236287	0	0	0	4.13578175208627	0	3.19593153661202	0	0	3.38405218891788	2.96785655597551	0	0	2.73834116112488	1.09917260245848	1.95865192788642	1.57468432721998	0	2.45332933989141	1.97334329083547	0	2.31067998408055	2.73811575681904	3.19593153661202	2.04774074807844	0	0	0	0	0	0	2.97665005709066	3.12408724813577	2.73093319654561	0	0	0	0	3.42053581027297
"JUNB"	2.82273420624622	3.71552528769737	2.99449811570996	2.59233548235771	3.24805504478988	2.79082256679634	0	4.31847528044767	3.37583128432807	2.51789875472167	0	2.34056975510801	6.22915993288067	3.36768211680924	3.43786618529924	4.13578175208627	0	3.73785092803763	0	0	3.38405218891788	4.03159206307348	0	4.64783853695825	2.10786596166046	3.04532278992109	2.62383509470148	3.35904890731392	1.86309641273877	2.45332933989141	1.51288802645843	2.0896582942802	3.31371531863206	3.5477460898418	2.92180003288302	2.57647257761808	4.00302283373135	2.98196756108314	2.6281383437777	4.29679233387509	4.32581158608494	0	3.64398532183123	0	0	3.03504818400374	0	1.83335888087173	3.92207136108167	2.75956043448145
"KDR"	3.20818598013571	0	1.99130826597491	1.40860239086312	0	1.26668548169973	0	0	0	2.51789875472167	0	2.04188365339328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788915822269023	1.23428042611835	0.671568134320715	2.47547197257124	3.10252109919077	0.633904346997085	0	0.921694600176867	0	2.54289734536132	0.85444692513942	3.32797129238541	0	1.66442885886046	0	0	0	0	0	0	0	3.43205371587043	0	0	0
"KIT"	0	0	1.99130826597491	1.97136480093404	1.78306268190063	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	0.788915822269023	0	0	0	0	0.633904346997085	0	0	0	0	1.30837295618739	0	0	0	0	0	0	0	0	3.39095863045369	0	0	0	3.24853074860739	0
"KITLG"	0	0	2.61375573973199	1.40860239086312	0	2.41558143365204	0	0	0	0	0	2.04188365339328	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43572485828435	1.53769652400313	0	1.86309641273877	0	1.29605977424869	2.71894437346008	1.84013872929456	0	0	1.61943235365141	0	0	1.66442885886046	0	0	0	0	0	3.78513479817016	0	0	1.83335888087173	0	0
"KLF2"	2.18733050369102	0	1.99130826597491	1.40860239086312	2.38840410510257	2.15723658318163	0	0	0	2.51789875472167	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28988561019803	0	0.788915822269023	1.95865192788642	0.671568134320715	0	0	1.01881537182781	1.51316409567626	1.95362105139504	1.76117604585597	0	1.61943235365141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KLK3"	0	0	1.99130826597491	0	0	2.15723658318163	0	0	0	2.51789875472167	0	1.61404041982282	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.22436869527222	1.23428042611835	1.06973549262296	2.47547197257124	0	1.29605977424869	1.51316409567626	1.39304464601468	1.76117604585597	0	1.61943235365141	0	2.98196756108314	1.66442885886046	0	0	0	2.97665005709066	0	0	0	0	0	0	0
"KLRB1"	2.18733050369102	0	0	1.40860239086312	0	1.26668548169973	2.75403531434403	0	0	2.51789875472167	0	1.85067084932289	0	3.36768211680924	0	0	0	1.92544950968523	0	0	3.38405218891788	0	0	0	2.73834116112488	2.00220683325116	1.53769652400313	1.90862732886202	0	2.45332933989141	2.2874265325632	2.45300563550889	0.563478671338737	0	0	1.30837295618739	3.32797129238541	0	1.66442885886046	0	0	0	0	0	0	0	0	0	3.24853074860739	2.75956043448145
"KLRK1"	0	0	2.99449811570996	2.80039686002806	0	3.1756186304206	0	0	0	0	0	2.66793757898472	0	0	0	0	3.75341797525151	0	0	0	0	0	0	0	3.61505232577258	1.61011025131821	2.04105660364397	2.5247402180092	3.12564730923215	0	1.97334329083547	3.10218284644158	2.73298273736109	3.00949258639421	1.92544950968523	2.46814987195636	0	0	2.6281383437777	0	0	0	0	0	0	0	0	2.44319202542805	0	2.75956043448145
"KRAS"	2.18733050369102	0	1.99130826597491	2.80039686002806	1.78306268190063	2.41558143365204	0	0	3.37583128432807	3.16989636114078	0	1.85067084932289	0	0	0	0	0	1.92544950968523	0	0	3.38405218891788	2.96785655597551	0	0	2.10786596166046	1.88778272120294	1.95865192788642	2.15853385752151	2.85249532919858	0	2.08934806188263	2.0896582942802	2.14800295942594	0	1.92544950968523	1.30837295618739	0	0	1.66442885886046	0	0	0	2.97665005709066	3.12408724813577	0	0	0	2.81926846094208	0	0
"KRT1"	0	0	1.99130826597491	1.40860239086312	2.38840410510257	2.15723658318163	0	0	3.37583128432807	0	0	1.61404041982282	0	0	0	0	0	1.92544950968523	0	0	0	0	0	3.28988561019803	0	1.22436869527222	1.39745226803168	1.35374862108525	1.86309641273877	0	2.65846325941287	1.51316409567626	0.921694600176867	1.76117604585597	1.92544950968523	1.30837295618739	0	0	0	0	0	0	0	0	2.73093319654561	0	0	3.09192583509634	0	0
"KRT10"	0	0	2.61375573973199	2.32929562660649	1.78306268190063	0	0	0	0	0	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	3.38405218891788	0	0	0	0	0.956028668901459	1.39745226803168	0	1.86309641273877	0	1.69097711722387	1.51316409567626	0.921694600176867	0	2.54289734536132	2.04774074807844	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	2.75956043448145
"KRT13"	0	0	0	0	0	0	0	0	0	2.51789875472167	0	0.850587525780985	0	0	3.43786618529924	0	0	0	0	0	0	0	0	0	0	0.788915822269023	1.39745226803168	1.06973549262296	2.47547197257124	0	1.51288802645843	1.51316409567626	0	0	0	0.85444692513942	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75956043448145
"KRT14"	3.20818598013571	0	1.99130826597491	1.97136480093404	0	2.6207004358111	0	0	4.0517358186181	2.51789875472167	0	2.57025806652071	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.33562034266272	1.86884192234431	1.75553127446859	0	0	1.84209360170196	1.51316409567626	1.39304464601468	0	2.54289734536132	0.85444692513942	0	0	1.66442885886046	4.98311017131836	0	0	0	3.12408724813577	0	0	0	0	0	2.75956043448145
"KRT15"	2.82273420624622	3.71552528769737	0	1.97136480093404	2.38840410510257	2.6207004358111	0	0	3.37583128432807	2.51789875472167	0	2.20233716928548	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	3.39861511579855	2.68180434581025	2.42944655334023	2.44498238969502	1.86309641273877	0	2.2874265325632	2.0896582942802	2.68252150931347	3.00949258639421	2.54289734536132	2.57647257761808	0	0	2.89760227597338	0	0	0	2.97665005709066	0	3.39095863045369	3.03504818400374	0	3.30594500365548	0	0
"KRT16"	0	3.71552528769737	1.99130826597491	1.40860239086312	0	1.26668548169973	0	4.31847528044767	0	0	0	0.850587525780985	0	0	0	0	4.43477720005941	0	0	0	0	2.96785655597551	0	0	0	1.22436869527222	0.475598144981732	1.06973549262296	0	0	1.01881537182781	0	0.921694600176867	0	1.92544950968523	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"KRT17"	0	0	1.99130826597491	0	2.38840410510257	2.41558143365204	3.41482953045221	0	0	0	0	2.04188365339328	5.94213468036329	0	0	0	0	0	0	0	0	0	0	0	0	0.588160242310368	1.53769652400313	0.671568134320715	1.86309641273877	0	0	0	1.95362105139504	0	0	0.85444692513942	0	0	2.25814306368322	0	0	0	0	0	0	0	0	2.44319202542805	0	0
"KRT18"	0	0	1.99130826597491	0	1.78306268190063	3.36866611435917	3.41482953045221	0	3.37583128432807	0	0	2.57025806652071	0	0	0	0	0	3.19593153661202	0	0	0	0	0	0	0	2.36161510569262	1.77016301670626	0.671568134320715	2.47547197257124	0	0.633904346997085	2.0896582942802	1.71210978590292	0	1.92544950968523	0.85444692513942	0	3.64944148889872	0	0	0	0	0	0	0	3.03504818400374	0	0	0	0
"KRT19"	2.18733050369102	0	3.26958577393738	1.40860239086312	2.38840410510257	3.27679357307852	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788915822269023	1.03919093954316	1.57468432721998	3.12564730923215	0	1.29605977424869	0	2.23264580739924	0	1.92544950968523	0	0	0	1.66442885886046	0	0	4.70130647075472	0	0	0	0	3.43205371587043	0	3.24853074860739	0
"KRT20"	0	0	0	0	0	0	0	0	0	0	0	1.61404041982282	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.22436869527222	0.796584527853779	1.06973549262296	0	0	1.51288802645843	1.51316409567626	0.921694600176867	0	0	1.30837295618739	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	2.75956043448145
"KRT23"	0	0	1.99130826597491	0	0	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	0	0	1.92544950968523	5.32340810793833	0	0	2.96785655597551	0	3.28988561019803	2.10786596166046	2.39865925924385	0.796584527853779	1.75553127446859	3.12564730923215	2.45332933989141	1.01881537182781	2.45300563550889	1.84013872929456	0	1.92544950968523	1.85634439809126	0	2.98196756108314	2.25814306368322	0	0	0	0	3.12408724813577	0	0	0	1.83335888087173	0	0
"KRT24"	0	0	0	1.97136480093404	0	1.26668548169973	0	0	0	0	0	1.30346795599205	0	0	0	0	0	2.54289734536132	0	0	0	0	0	3.28988561019803	0	1.52671403112209	0.475598144981732	1.06973549262296	1.86309641273877	0	0.633904346997085	1.51316409567626	0.921694600176867	0	2.54289734536132	0.85444692513942	0	0	0	0	0	0	0	0	0	0	3.43205371587043	0	0	0
"KRT4"	0	0	2.61375573973199	1.40860239086312	0	1.26668548169973	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.61011025131821	0.475598144981732	1.75553127446859	1.86309641273877	0	1.01881537182781	0	0.563478671338737	1.76117604585597	1.92544950968523	1.61943235365141	0	0	0	0	0	0	2.97665005709066	3.12408724813577	0	0	0	1.83335888087173	0	0
"KRT5"	0	0	0	1.40860239086312	0	0	0	0	0	0	0	1.85067084932289	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33562034266272	1.39745226803168	1.06973549262296	0	0	1.51288802645843	0	1.18488764321578	0	0	1.30837295618739	0	0	0	0	0	0	2.97665005709066	0	0	0	0	0	0	0
"KRT6A"	0	0	0	0	0	1.26668548169973	2.75403531434403	0	0	0	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.09917260245848	1.03919093954316	1.06973549262296	0	0	0.633904346997085	2.0896582942802	0.563478671338737	0	2.54289734536132	0	0	0	0	0	0	0	0	0	0	3.03504818400374	0	1.83335888087173	3.24853074860739	0
"KRT6B"	0	3.71552528769737	0	1.97136480093404	0	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	2.10786596166046	1.09917260245848	1.23428042611835	1.57468432721998	0	0	1.29605977424869	0	0.921694600176867	0	1.92544950968523	1.61943235365141	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KRT6C"	0	0	0	0	0	1.26668548169973	0	0	0	2.51789875472167	0	0.850587525780985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22436869527222	1.39745226803168	0.671568134320715	0	0	0.633904346997085	0	0.563478671338737	0	2.54289734536132	0.85444692513942	0	0	0	0	0	0	0	0	2.73093319654561	0	0	0	0	0
"KRT7"	0	0	0	1.97136480093404	0	1.26668548169973	0	0	3.37583128432807	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588160242310368	0.796584527853779	1.90862732886202	0	2.45332933989141	1.51288802645843	0	1.39304464601468	1.76117604585597	0	1.61943235365141	4.00302283373135	0	2.25814306368322	0	0	0	0	0	0	0	3.43205371587043	2.81926846094208	0	0
"KRT8"	2.82273420624622	0	2.61375573973199	1.40860239086312	2.38840410510257	3.79175600530674	0	0	0	0	3.85643199002821	2.04188365339328	0	0	0	0	0	2.92180003288302	0	0	0	2.96785655597551	0	0	0	2.8340042840684	2.57866458126817	1.06973549262296	3.66626585742353	0	2.19328368553634	0	2.51378534955677	2.36448459280736	2.92180003288302	2.67419985782844	0	3.64944148889872	0	0	0	0	0	0	2.73093319654561	3.03504818400374	0	2.44319202542805	0	0
"KRT80"	0	0	0	0	0	2.15723658318163	0	0	0	2.51789875472167	0	1.30346795599205	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	0	1.09917260245848	1.77016301670626	0	2.47547197257124	0	1.29605977424869	0	1.18488764321578	1.76117604585597	0	1.30837295618739	0	0	1.66442885886046	0	0	0	0	0	0	3.03504818400374	0	2.44319202542805	0	0
"KRT86"	2.82273420624622	0	0	0	0	2.41558143365204	0	0	0	0	0	1.61404041982282	0	0	0	0	0	0	0	0	0	0	0	3.28988561019803	0	0.788915822269023	0.796584527853779	0	1.86309641273877	0	1.29605977424869	0	1.39304464601468	0	1.92544950968523	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"LAG3"	0	0	0	2.32929562660649	0	2.41558143365204	0	0	0	0	3.85643199002821	1.85067084932289	0	0	0	0	0	1.92544950968523	0	0	0	0	0	0	2.10786596166046	0.956028668901459	2.11718468899348	2.15853385752151	0	0	1.01881537182781	0	1.39304464601468	0	0	1.61943235365141	0	0	1.66442885886046	0	0	0	0	0	0	0	0	1.83335888087173	0	0
"LAIR1"	2.82273420624622	3.71552528769737	2.99449811570996	2.32929562660649	2.76279949914037	1.80798367205103	0	0	3.37583128432807	2.51789875472167	3.85643199002821	2.46199405543989	0	0	3.43786618529924	3.4584982354995	0	3.73785092803763	0	0	4.06009910624668	2.96785655597551	0	3.28988561019803	3.12201129234711	2.92395677140672	3.32485462568963	3.48403739269032	2.47547197257124	3.10252109919077	3.49220763546474	3.37856355483282	2.99169051591821	3.39838217771157	3.58765993285183	2.92052182560204	0	0	3.28451117467608	4.98311017131836	0	0	4.32397232177224	3.79500055002248	3.39095863045369	3.03504818400374	3.43205371587043	2.81926846094208	4.32091457972478	3.42053581027297
"LAMP2"	3.20818598013571	0	2.61375573973199	1.40860239086312	2.38840410510257	2.41558143365204	3.41482953045221	0	0	2.51789875472167	0	1.85067084932289	0	0	3.43786618529924	0	0	3.58765993285183	0	0	3.38405218891788	4.03159206307348	0	0	3.12201129234711	3.28171998933935	2.53135676910817	2.90314955980205	0	2.45332933989141	2.97471652133871	2.92881131326127	2.78101948256935	2.73811575681904	2.92180003288302	2.99077196942009	3.32797129238541	3.64944148889872	2.6281383437777	0	0	0	3.64398532183123	4.19294313696601	4.06712424787973	0	0	1.83335888087173	0	2.75956043448145
"LAMP3"	0	0	0	1.40860239086312	2.76279949914037	1.26668548169973	0	0	0	0	0	2.57025806652071	0	0	0	0	0	2.54289734536132	5.32340810793833	0	0	0	0	0	0	0.956028668901459	1.86884192234431	1.90862732886202	0	0	1.29605977424869	2.71894437346008	1.95362105139504	2.73811575681904	1.92544950968523	2.04774074807844	0	0	2.89760227597338	0	0	0	0	0	0	4.10108745431059	0	0	0	0
"LCN2"	0	0	0	0	0	1.26668548169973	0	0	0	0	0	0.850587525780985	0	0	0	3.4584982354995	0	0	0	0	0	0	0	0	0	1.61011025131821	1.39745226803168	1.75553127446859	1.86309641273877	0	0.633904346997085	0	1.18488764321578	0	0	0.85444692513942	0	0	1.66442885886046	0	0	0	0	0	0	0	0	0	0	0
"LDLR"	0	0	2.61375573973199	1.40860239086312	0	0	2.75403531434403	0	0	0	0	2.20233716928548	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15250487706809	1.53769652400313	1.75553127446859	0	0	1.01881537182781	0	1.95362105139504	1.76117604585597	1.92544950968523	1.30837295618739	0	3.64944148889872	0	0	0	0	0	3.12408724813577	0	0	0	0	0	3.42053581027297
"LEFTY1"	0	0	0	1.40860239086312	0	0	2.75403531434403	0	0	0	0	1.30346795599205	0	0	0	0	0	0	0	0	0	2.96785655597551	0	0	2.10786596166046	1.09917260245848	0.796584527853779	1.57468432721998	0	0	1.01881537182781	0	0	1.76117604585597	0	1.30837295618739	0	2.98196756108314	0	0	0	0	0	3.12408724813577	0	0	0	0	0	0
