""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-22_None_Stroma"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"IL17RE"	2.04226301486076	0	3.19649355427692	0.925631492455476	1.02484784816047	1.78843389250168	1.20099439557168	1.83365325644153	0	0	1.49842482065082	0	1.18847218350703	1.12082936712781	0.705678545198075	1.93719369340104	3.09042220953491	1.62637064843476	0	0	0.571986718246761	2.0952636775549	1.19277370326856	0	0	0	1.91661987969933	0.738206580390043	0	1.31262501752792	1.52567892068634	0	1.27102297859114	1.28809647358862	0	0	0	0.618156990954837	1.66269508910763	0	1.06249475289832	1.65577746252964	0	1.09350516076705	0.385091103777825	0	1.30464133586588	0	0	1.80161879265821	1.07542812965238	0	0.696110294497546	0.274821387140838	0	1.07244706166498	0	0	0	1.46250270826738	0.739348724854567	0.664208176774135
"IL18"	3.34607692095693	1.5008577815123	3.58822972184647	2.91884069984041	3.18745651145853	2.07594939545195	2.70407701484736	1.50506983680052	2.25546304997313	1.44615474904357	2.70126326541856	3.05291267483911	2.06002793044603	3.43325334273844	2.1012694398591	3.20910827045481	2.44175376666954	2.85310467256701	3.07815209415603	2.70292156052826	2.32838958502902	2.7249182979981	2.96370947375347	2.64458443575225	0	0	2.10990129272143	2.91641196398232	0	2.50169415296844	2.73391659390224	2.81803396739057	3.01994564821108	3.20408303920154	2.54397753801608	2.64389939910004	2.34877063814069	3.37525273799617	3.10760996773239	0	2.99251749228734	2.61823125626075	2.01535092946531	3.25072214171852	2.93653584033454	1.99926915754888	2.66943642259855	3.55904672250949	0	1.80161879265821	2.60661599027202	2.20020385415131	3.4714689845646	3.14159246458636	2.83020667073977	2.73559517241065	2.15667321234967	2.3685990936277	1.84179578144619	2.48954852222193	1.86761722310556	2.24987637020316
"IL18R1"	0	2.07581874467502	0	0	1.02484784816047	0.691153161953081	0.935680221383008	0	0	0	0.769279971894947	0.936905584575584	1.18847218350703	0	1.11528611944719	1.65676441516766	0	0.703763692536909	0.867611058837922	1.40953699762249	1.40784408085192	0	1.19277370326856	1.67881431977764	0	0	0	1.15825132142965	0	0.857795834066516	0.990767533693218	1.28757375420407	0.931651454097095	1.08836278179424	0	1.10209101842728	1.4249289318177	1.48659676429342	1.66269508910763	0	1.06249475289832	0.501907516415852	0	0	0.879313273009568	1.43313713463297	1.61533052356536	0	0	1.80161879265821	1.36017402065684	1.36579972561463	0	0.490168380377341	2.19438517880036	0	2.15667321234967	0.677140592473522	0	1.16663423259724	0	0.944522724196103
"IL1A"	1.59188865584406	1.5008577815123	2.54343727095434	0.566296650926255	1.02484784816047	0.691153161953081	0.935680221383008	2.278412320732	0	1.44615474904357	1.72861497765258	0.936905584575584	1.71633991396968	1.41125418690513	1.8125586768897	1.80677708455378	2.44175376666954	1.4021771596938	1.87561978493154	0.9349278578729	1.19856343271331	0	1.19277370326856	0	0	0	1.67680797684429	1.15825132142965	0	1.21681771081441	1.61374653421778	1.28757375420407	1.40545867751889	1.28809647358862	0	1.10209101842728	0	1.48659676429342	1.66269508910763	0	0.666182057835785	1.59152144889067	1.15303313891683	2.19040926080852	0.879313273009568	0.724618217710805	0.851510408502765	0	0	1.26121975459552	1.36017402065684	1.1597518700716	1.1025611593373	0.948361999615113	2.19438517880036	1.35680981354714	0	1.07721272466969	0	0.744592481083309	1.68236931078481	1.16321956431772
"IL1B"	1.4710987374218	2.70418541700316	2.54343727095434	1.39795674245062	1.17351543876884	1.38330184018344	1.73109612299393	0	0	2.01403684465442	0.769279971894947	1.41199720283818	2.68732884976317	0.709856092689775	1.11528611944719	1.80677708455378	0	0.703763692536909	1.87561978493154	0.9349278578729	1.40784408085192	3.38474054085369	3.12737468455331	1.67881431977764	0	0	3.05836880224075	1.45314426530886	0	1.62410441063977	1.32218612803506	1.83225603688513	1.96778248807351	1.08836278179424	2.92290928641651	1.39020708243973	0	1.48659676429342	0	0	0.666182057835785	1.28300861944194	2.26914689179897	1.09350516076705	1.20858447663503	3.46117383132843	2.46346735816518	0	2.95914793585463	1.80161879265821	1.36017402065684	1.1597518700716	1.1025611593373	0.948361999615113	1.60688281682492	1.35680981354714	0	2.05125959903279	2.45235860004741	0.744592481083309	1.1597518700716	1.79659348917168
"IL1R1"	1.17434138499202	3.23469977152032	0	2.63543800810191	2.09761118497321	2.19367690177495	1.58357981299711	1.50506983680052	0	2.37399927317001	2.07308014163831	2.59649096703449	2.68732884976317	1.63603978298393	1.62941340509472	0.614355175244532	0	2.41711496213089	1.32506527488369	2.16735494571412	2.07267524268755	0	2.20129842128995	0	0	0	0.895877975016715	1.45314426530886	0	1.80703242804129	1.61374653421778	1.28757375420407	2.03701571815944	1.72192455563381	0	2.08400489739114	1.4249289318177	1.27158907641187	1.66269508910763	4.2686134387537	2.14877204473192	1.77308947492599	1.15303313891683	1.93933903819439	1.20858447663503	1.65932688043584	2.34202534086375	0	0	0	1.58155171601472	1.80959900505693	1.39073574600056	1.42622527048256	0	0.673587722772853	1.5730164873976	0.677140592473522	0	1.69052612516902	1.45482010659111	1.05983780628639
"IL1R2"	0.750474833685239	2.07581874467502	2.54343727095434	1.39795674245062	1.17351543876884	0.691153161953081	0.573503679250642	1.83365325644153	2.25546304997313	0	1.72861497765258	0.936905584575584	2.06002793044603	1.41125418690513	0.705678545198075	1.48020745604985	0	1.62637064843476	1.32506527488369	2.16735494571412	0.933567498834603	0	2.20129842128995	0	0	0	1.67680797684429	1.45314426530886	0	1.31262501752792	0.990767533693218	1.28757375420407	1.40545867751889	0.504688534493846	0	1.39020708243973	0	0.997321388883502	0	2.92346442748101	0	1.08370428287657	2.01535092946531	1.6033062215459	1.20858447663503	0	1.30464133586588	0	0	0	0.675809646837295	1.1597518700716	0.696110294497546	0.948361999615113	0	1.07244706166498	0	1.36218736323599	0	0	0.739348724854567	2.63095336573939
"IL1RAP"	2.04226301486076	2.91385361875111	0	1.39795674245062	1.61343206916522	1.78843389250168	1.73109612299393	1.83365325644153	3.2816300907793	0	2.43570813262214	2.59649096703449	1.18847218350703	1.12082936712781	2.1012694398591	1.65676441516766	0	1.62637064843476	1.32506527488369	2.59347982111894	1.40784408085192	3.10829062863137	2.83752630983618	2.27402056526025	0	0	1.67680797684429	1.8657686202142	0	1.48044343057476	1.26411297496066	2.44199330551243	1.62986688537591	1.28809647358862	1.92645099020739	2.08400489739114	1.98994408473183	1.48659676429342	1.66269508910763	0	1.3455690134472	0.966859537162726	3.12138942231544	1.38054700437752	1.65397790208188	1.14035735952255	1.30464133586588	0	0	0	1.91600200588079	1.53655959393332	2.08462124335696	1.74823124644753	3.04147991617049	2.16218322659944	0	2.27358616497741	1.84179578144619	1.16663423259724	1.68236931078481	1.62651583068834
"IL1RL1"	1.59188865584406	0	0	0.566296650926255	0.369262882794755	0.691153161953081	0	1.01241298130632	0	0	0.769279971894947	0	0	1.63603978298393	1.62941340509472	0	0	1.4021771596938	0.867611058837922	1.40953699762249	0	3.10829062863137	0.764586349421587	0	0	0	1.36071263763164	1.15825132142965	0	1.11084925979357	1.52567892068634	0	1.52394449758562	1.28809647358862	0	1.39020708243973	1.4249289318177	0.618156990954837	0	0	0	0.834533225133335	0	1.6033062215459	0.385091103777825	0	0.851510408502765	0	0	0	1.07542812965238	1.1597518700716	1.1025611593373	1.42622527048256	0	0	0	0.677140592473522	0	1.16663423259724	0.739348724854567	0.814155491199031
"IL1RN"	1.96697670138594	0	0	0.925631492455476	1.77721190392516	1.09595271263235	2.16845164273088	0	2.25546304997313	2.01403684465442	1.19888692580485	1.73275512595962	2.31532874066051	2.10850143483545	0.705678545198075	1.26564896878434	0	1.4021771596938	1.87561978493154	0.9349278578729	0.571986718246761	0	1.49162617372515	2.91434821331261	0	0	1.67680797684429	2.15701118679634	0	2.44444671175251	1.52567892068634	1.83225603688513	1.27102297859114	1.28809647358862	0	1.79610599384159	1.98994408473183	0.997321388883502	1.66269508910763	0	1.3455690134472	1.87807301216926	1.15303313891683	1.7853714734888	1.20858447663503	2.13388247307718	1.85202847928975	0	0	1.80161879265821	0.675809646837295	1.1597518700716	1.61417468944998	1.42622527048256	0	1.57795647102662	1.5730164873976	1.07721272466969	0	1.46250270826738	1.45482010659111	1.42146154770914
"IL2"	1.59188865584406	0	0	1.18942508436158	0.369262882794755	1.09595271263235	1.41047304471184	1.01241298130632	0	0	1.72861497765258	0.936905584575584	0	0.709856092689775	0	0.992113554858906	0	0	0.867611058837922	0	1.40784408085192	2.0952636775549	1.49162617372515	2.64458443575225	0	0	0	1.45314426530886	0	1.11084925979357	0.990767533693218	0	0.931651454097095	1.28809647358862	0	0	0	1.48659676429342	0	0	0.666182057835785	1.08370428287657	1.67439635406387	1.09350516076705	1.05744053153913	1.43313713463297	1.61533052356536	0	0	1.26121975459552	0.675809646837295	0.899928763654897	1.1025611593373	1.16753768149516	0	1.07244706166498	0	0	0	0.744592481083309	1.1597518700716	0.273317250148734
"IL20"	1.69964818486402	0	0	0.566296650926255	1.17351543876884	1.09595271263235	0.935680221383008	1.50506983680052	2.25546304997313	1.44615474904357	1.19888692580485	0.936905584575584	1.18847218350703	1.12082936712781	0.705678545198075	1.26564896878434	2.44175376666954	1.4021771596938	1.87561978493154	0	1.40784408085192	2.0952636775549	0.764586349421587	0	0	0	1.67680797684429	0.738206580390043	0	1.40005047824145	1.52567892068634	1.28757375420407	0.931651454097095	0.504688534493846	0	0.695757361742718	0	1.27158907641187	1.66269508910763	0	0.666182057835785	1.65577746252964	1.15303313891683	0.689319281973176	0.662428367171038	0.724618217710805	0	0	0	0	1.36017402065684	0.547956049249445	0	0.667258255507096	1.60688281682492	1.57795647102662	0	0.677140592473522	0	1.16663423259724	1.1597518700716	1.49458551461133
"IL20RA"	0.750474833685239	0	0	1.18942508436158	1.17351543876884	0.691153161953081	1.20099439557168	0	2.25546304997313	2.37399927317001	1.72861497765258	0.936905584575584	0	1.12082936712781	1.62941340509472	1.48020745604985	0	1.8093915515859	1.63776224601124	0	1.19856343271331	0	0.764586349421587	0	0	0	1.36071263763164	0.738206580390043	0	0.857795834066516	1.32218612803506	1.83225603688513	0.705964112075367	1.83286239323292	1.92645099020739	1.39020708243973	1.4249289318177	0	0	0	1.06249475289832	1.18831353218508	1.15303313891683	1.38054700437752	0.662428367171038	0	0	0	0	0	1.07542812965238	1.1597518700716	0	0.948361999615113	0	1.07244706166498	0	0	0	1.16663423259724	1.45482010659111	1.34256562371773
"IL22RA1"	0.444046347042295	1.5008577815123	0	0.925631492455476	0.369262882794755	0	0.935680221383008	1.50506983680052	0	1.44615474904357	1.72861497765258	0	1.18847218350703	1.12082936712781	0.705678545198075	0.992113554858906	2.44175376666954	0.703763692536909	0.867611058837922	1.40953699762249	0	0	1.19277370326856	1.67881431977764	0	0	0.895877975016715	1.45314426530886	0	0.702338918700651	1.13675103786321	1.83225603688513	0.931651454097095	1.28809647358862	0	0	0	0.618156990954837	0	0	0	1.18831353218508	0	0.689319281973176	1.05744053153913	0	0.851510408502765	0	0	2.40864609687274	1.07542812965238	0	0	0.490168380377341	0	0.673587722772853	1.5730164873976	0.677140592473522	0	1.16663423259724	1.45482010659111	1.49458551461133
"IL23A"	1.33368801968617	0	0	1.39795674245062	0.850152456438043	1.38330184018344	1.41047304471184	2.08055796748234	0	2.01403684465442	1.19888692580485	0	0	1.81945454024758	1.40503300768055	1.26564896878434	0	0.703763692536909	1.63776224601124	1.40953699762249	1.40784408085192	0	0.764586349421587	0	0	0	1.36071263763164	1.45314426530886	0	1.21681771081441	1.42909978262766	1.28757375420407	1.40545867751889	1.28809647358862	2.54397753801608	1.61361093831174	1.4249289318177	2.16327090732043	0	0	1.74640497939821	1.71615274672792	0	2.19040926080852	0.385091103777825	2.13388247307718	1.61533052356536	0	0	0	1.58155171601472	1.53655959393332	0.696110294497546	0.948361999615113	2.83020667073977	1.07244706166498	0	0.677140592473522	0	0.744592481083309	1.1597518700716	1.34256562371773
"IL24"	1.79691692201161	0	0	0.925631492455476	1.17351543876884	1.09595271263235	1.41047304471184	1.83365325644153	0	0	0	0	0	1.63603978298393	0.705678545198075	1.26564896878434	3.09042220953491	1.4021771596938	1.32506527488369	0.9349278578729	1.72823404385296	0	1.19277370326856	0	0	0	1.67680797684429	0.738206580390043	0	1.40005047824145	1.93536229759989	0	1.52394449758562	1.28809647358862	0	0.695757361742718	1.98994408473183	1.27158907641187	0	0	1.74640497939821	1.87807301216926	1.67439635406387	1.6033062215459	1.20858447663503	1.84367409057189	0.851510408502765	0	0	1.26121975459552	1.91600200588079	1.80959900505693	2.30791239263959	1.261401087281	2.19438517880036	0.673587722772853	0	0	0	0.744592481083309	0.739348724854567	1.25690784319392
"IL27RA"	1.4710987374218	0	0	0.925631492455476	0.850152456438043	1.09595271263235	1.41047304471184	1.83365325644153	2.25546304997313	1.44615474904357	1.19888692580485	0	1.18847218350703	1.12082936712781	1.40503300768055	1.26564896878434	0	1.11274273810137	1.87561978493154	1.40953699762249	1.40784408085192	2.0952636775549	1.49162617372515	0	0	0	0.895877975016715	1.15825132142965	0	1.55485151483143	1.65503291961684	1.83225603688513	1.27102297859114	1.59712583733083	2.54397753801608	0	0	0.618156990954837	0	0	0.666182057835785	1.36950713014174	2.01535092946531	1.38054700437752	1.55982441054256	1.84367409057189	0.851510408502765	0	0	0	1.07542812965238	1.68236931078481	1.39073574600056	1.49945584766106	0	0	0	1.36218736323599	1.84179578144619	0.744592481083309	1.1597518700716	1.34256562371773
"IL2RA"	2.58761817951574	2.07581874467502	0	2.23847711088986	2.63572090390671	1.94248939315407	3.21922272875453	2.70924101099356	3.77731488071127	3.16662513452432	1.49842482065082	0.936905584575584	2.68732884976317	1.97438534651403	2.32502969792874	1.80677708455378	3.76056544301689	2.91033146879541	2.36729625116269	3.12053134325244	2.84534274510819	2.0952636775549	1.19277370326856	0	0	0	2.82993384055753	2.56602415687982	0	2.31906987075303	2.89837693048717	3.39664755593759	2.79648727652182	4.5932388553212	1.92645099020739	3.2631100850717	2.34877063814069	2.49498628626451	3.56070608697215	0	3.4733345398982	2.43623340782693	3.37352559043773	3.28845150422773	1.89265682671868	2.13388247307718	3.27791739840951	0	0	2.92895497197072	3.0112352716292	2.79263598840515	3.95704772436976	1.56768768697086	3.04147991617049	2.04495726283287	2.15667321234967	2.3685990936277	2.82870714041151	2.86697506219861	3.22209306082269	1.98600176308495
"IL2RB"	1.33368801968617	0	0	1.71746397656373	1.17351543876884	0.691153161953081	0.935680221383008	1.50506983680052	2.89477423607122	0	1.49842482065082	1.41199720283818	0	1.41125418690513	1.11528611944719	0.614355175244532	0	1.4021771596938	2.22864710214279	0.9349278578729	0	2.0952636775549	2.06542295817857	2.27402056526025	0	0	0.895877975016715	0.738206580390043	0	0.992305784835034	1.13675103786321	0	1.52394449758562	0	0	0.695757361742718	0	0.997321388883502	1.66269508910763	0	2.03176442003388	0.966859537162726	0	0	0.879313273009568	1.14035735952255	1.61533052356536	0	0	0	1.36017402065684	0.547956049249445	1.1025611593373	0.817655191124003	2.19438517880036	0.673587722772853	0	1.07721272466969	0	1.69052612516902	0	1.05983780628639
"IL2RG"	2.544672669494	0	2.54343727095434	2.31656371763325	2.2498896895675	2.19367690177495	2.16845164273088	1.50506983680052	2.89477423607122	0	0.769279971894947	1.41199720283818	1.18847218350703	2.59558173422028	1.40503300768055	2.33535301972494	0	2.09794711976858	0.867611058837922	1.40953699762249	2.25019851810776	0	1.72141255695404	0	0	0	0.895877975016715	1.15825132142965	0	2.21350748722298	1.99468375444811	2.18289457143889	2.37444881187027	2.25487522214087	2.54397753801608	1.10209101842728	1.98994408473183	2.05975418706195	2.62615392477935	0	2.51458555544118	2.34680328905136	1.67439635406387	2.63193667211647	1.65397790208188	1.65932688043584	2.91568117094931	2.51580470673591	0	0	1.76269430076211	2.02385292627592	3.56109694961512	1.56768768697086	0	1.35680981354714	2.15667321234967	2.53519569621953	3.10150671627104	2.57728945404361	2.27794064036481	1.68648043988057
"IL32"	2.40352026862652	2.43856642733611	0	2.51978781492466	2.46129922328778	1.94248939315407	2.65084805133975	1.50506983680052	2.89477423607122	0	2.20909627874501	2.59649096703449	2.31532874066051	2.59558173422028	2.1012694398591	2.55555924767871	0	0	0.867611058837922	1.97242949798354	2.40090770309343	3.10829062863137	3.02129258944429	3.45044411946202	0	0	2.27180754577538	2.27597824225363	0	0.857795834066516	1.90432751779442	2.44199330551243	2.03701571815944	2.38389247185262	3.41198937790146	2.56976284449308	2.82065313557311	2.05975418706195	3.10760996773239	0	2.03176442003388	2.54424779972362	2.4713935450731	2.47787760437042	2.58123552182767	2.13388247307718	2.66943642259855	2.51580470673591	0	0	2.04890070081061	2.11591081941489	2.49033233597768	2.72348379446866	1.60688281682492	1.57795647102662	0	1.764937687356	1.84179578144619	2.65794906189416	2.27794064036481	2.18131295060379
"IL33"	1.17434138499202	0	0	0.925631492455476	1.17351543876884	1.94248939315407	0.573503679250642	1.01241298130632	0	2.01403684465442	0	1.97523148406993	2.06002793044603	1.12082936712781	0.705678545198075	1.26564896878434	3.4806103002942	1.11274273810137	0.867611058837922	0.9349278578729	0.933567498834603	2.0952636775549	0.764586349421587	0	0	0	0	0.738206580390043	0	1.21681771081441	1.20245827033806	1.28757375420407	1.96778248807351	0.838519016270828	1.92645099020739	1.10209101842728	0	1.81368909019501	0	0	1.06249475289832	0.966859537162726	1.15303313891683	1.7853714734888	1.05744053153913	1.14035735952255	0.851510408502765	0	2.95914793585463	1.80161879265821	1.07542812965238	1.36579972561463	1.61417468944998	0.948361999615113	0	1.07244706166498	1.5730164873976	1.36218736323599	2.45235860004741	0.744592481083309	1.45482010659111	1.05983780628639
"IL34"	1.4710987374218	0	0	0.925631492455476	1.17351543876884	0.691153161953081	1.20099439557168	1.83365325644153	2.25546304997313	0	1.19888692580485	1.73275512595962	1.71633991396968	1.41125418690513	1.62941340509472	1.80677708455378	0	1.4021771596938	1.87561978493154	1.40953699762249	1.72823404385296	0	0.764586349421587	0	0	0	0	0	0	0.702338918700651	1.42909978262766	2.44199330551243	1.27102297859114	1.28809647358862	0	0	1.4249289318177	1.81368909019501	0	0	1.3455690134472	1.36950713014174	0	1.7853714734888	1.05744053153913	1.14035735952255	0.851510408502765	0	2.95914793585463	1.80161879265821	2.16619136135574	0.899928763654897	1.1025611593373	1.34720521825823	1.60688281682492	1.57795647102662	0	0.677140592473522	0	1.16663423259724	1.45482010659111	1.56272479762422
"IL36G"	1.4710987374218	0	0	0.566296650926255	0.850152456438043	0	0.935680221383008	0	0	0	0	0.936905584575584	0	0.709856092689775	1.11528611944719	0	0	1.4021771596938	0.867611058837922	0.9349278578729	0.571986718246761	2.0952636775549	0	0	0	0	0	0.738206580390043	0	0.702338918700651	0.908918934259281	0	0.41402795567892	0.504688534493846	0	0.695757361742718	0	1.27158907641187	0	0	1.06249475289832	0.966859537162726	0	1.09350516076705	0.879313273009568	0	0.851510408502765	2.51580470673591	0	0	0.675809646837295	1.36579972561463	1.1025611593373	0.817655191124003	0	0.673587722772853	2.15667321234967	1.07721272466969	1.84179578144619	0.744592481083309	0	0.664208176774135
"IL3RA"	1.59188865584406	2.07581874467502	0	1.71746397656373	1.30291469421312	2.07594939545195	0.935680221383008	1.50506983680052	0	2.01403684465442	0	1.41199720283818	0	1.63603978298393	1.62941340509472	1.26564896878434	0	1.4021771596938	0	0	0.571986718246761	0	0	0	0	0	1.36071263763164	0.738206580390043	0	1.48044343057476	0.908918934259281	0	0.931651454097095	0.504688534493846	0	0.695757361742718	0	0.618156990954837	2.25622786427144	0	0.666182057835785	0.501907516415852	0	0.689319281973176	1.33985487050819	0.724618217710805	0.851510408502765	0	0	1.26121975459552	1.07542812965238	0.899928763654897	1.39073574600056	1.06394260735025	0	0.673587722772853	0	1.58370292872339	0	0.744592481083309	0	1.34256562371773
"IL4R"	2.11227599356433	0	0	1.84563423476256	1.69867122502727	1.94248939315407	1.85962269285211	2.70924101099356	2.89477423607122	3.16662513452432	0	2.17023700920713	2.68732884976317	1.81945454024758	1.8125586768897	1.26564896878434	0	2.21602115119644	2.06763174829063	2.16735494571412	2.16537103267193	0	2.32090083166808	3.3015680942621	0	5.12197788143163	1.67680797684429	2.15701118679634	0	2.2499472317406	2.05068237202284	0	1.62986688537591	2.25487522214087	0	1.79610599384159	0	1.48659676429342	2.89558133633711	0	1.74640497939821	2.10053764400605	2.01535092946531	2.39092452160842	1.96104177134958	0.724618217710805	2.34202534086375	0	0	2.15050243102918	1.36017402065684	1.92245311674575	3.14115513504673	2.03368636746798	2.83020667073977	1.07244706166498	2.15667321234967	2.05125959903279	3.49186448870265	1.87608774620599	1.86761722310556	2.28247218654317
"IL6"	1.69964818486402	1.5008577815123	2.54343727095434	1.57041705743094	0.850152456438043	0	1.41047304471184	2.08055796748234	0	3.01947416510935	1.72861497765258	1.41199720283818	1.18847218350703	1.63603978298393	1.40503300768055	1.26564896878434	0	1.4021771596938	1.32506527488369	0	1.19856343271331	0	1.72141255695404	0	0	0	0.895877975016715	1.15825132142965	0	1.31262501752792	1.13675103786321	1.28757375420407	1.52394449758562	0.838519016270828	1.92645099020739	0.695757361742718	0	1.27158907641187	1.66269508910763	0	0.666182057835785	1.18831353218508	1.15303313891683	1.6033062215459	1.45587581045699	1.14035735952255	1.30464133586588	0	0	1.80161879265821	1.36017402065684	1.92245311674575	0.696110294497546	1.56768768697086	2.19438517880036	1.35680981354714	0	2.16858883633388	0	2.03254634709006	0.739348724854567	1.49458551461133
"IL6R"	1.59188865584406	0	0	1.95922753715815	1.77721190392516	1.78843389250168	0.935680221383008	1.83365325644153	2.89477423607122	2.6381292553027	2.07308014163831	1.41199720283818	2.06002793044603	2.22673899757539	1.8125586768897	1.65676441516766	0	1.96404146525486	2.36729625116269	1.73007715128453	1.72823404385296	2.0952636775549	2.76791363191079	1.67881431977764	0	0	1.67680797684429	2.02195542015221	0	2.00825413234973	2.20201079094249	1.83225603688513	2.03701571815944	2.25487522214087	1.92645099020739	1.79610599384159	1.4249289318177	2.16327090732043	1.66269508910763	3.58937033022457	1.56593765173353	1.59152144889067	2.4713935450731	1.38054700437752	1.81924984970194	1.84367409057189	2.20376978478567	0	4.02257295768319	0	1.58155171601472	2.27794064036481	0	2.15072598254595	1.60688281682492	1.91214164980367	2.15667321234967	1.91831135900454	0	1.87608774620599	2.15894523842535	2.53605390700523
"IL6ST"	2.40352026862652	2.07581874467502	2.54343727095434	2.38899198099973	2.63572090390671	2.99194023228712	0.935680221383008	2.70924101099356	0	2.6381292553027	1.72861497765258	3.36513129218618	3.56192480931051	1.97438534651403	2.9680510391346	2.24967394285055	0	2.32161440251827	1.63776224601124	1.73007715128453	2.25019851810776	0	2.83752630983618	0	0	0	1.91661987969933	1.68058951233203	0	1.11084925979357	1.32218612803506	2.64758628534326	1.72563654404065	2.38389247185262	2.92290928641651	1.61361093831174	1.98994408473183	2.74364820559333	2.62615392477935	2.92346442748101	2.25351179842318	2.10053764400605	2.01535092946531	1.93933903819439	2.08520281666149	1.84367409057189	2.66943642259855	0	0	0	2.2711578022981	1.92245311674575	3.00135470379697	2.11321445822677	0	1.91214164980367	2.52280500129781	2.3685990936277	3.31561328132426	2.03254634709006	2.15894523842535	2.18131295060379
"IL7"	0.750474833685239	2.43856642733611	2.54343727095434	1.39795674245062	0.638340202283476	1.38330184018344	1.58357981299711	1.01241298130632	2.25546304997313	2.37399927317001	0.769279971894947	0	1.18847218350703	0.709856092689775	1.40503300768055	1.48020745604985	0	1.62637064843476	0.867611058837922	1.97242949798354	1.19856343271331	0	1.49162617372515	2.64458443575225	0	0	1.36071263763164	1.8657686202142	0	0.857795834066516	1.20245827033806	1.28757375420407	1.11566528353206	0.504688534493846	0	1.61361093831174	0	0.618156990954837	0	0	0.666182057835785	1.28300861944194	1.15303313891683	1.09350516076705	1.05744053153913	0.724618217710805	2.04328530216936	0	4.02257295768319	0	1.07542812965238	0.547956049249445	0.696110294497546	1.16753768149516	1.60688281682492	0.673587722772853	0	1.07721272466969	0	1.69052612516902	0	0.944522724196103
"IL7R"	1.88555750497531	2.70418541700316	0	2.31656371763325	1.02484784816047	1.38330184018344	0	1.83365325644153	0	1.44615474904357	0	1.97523148406993	2.06002793044603	1.12082936712781	0	0.614355175244532	3.4806103002942	0	0	0.9349278578729	1.19856343271331	0	1.72141255695404	1.67881431977764	0	0	0.895877975016715	1.15825132142965	0	1.86125918309788	1.20245827033806	1.28757375420407	0.931651454097095	1.93271281217211	0	1.10209101842728	0	2.05975418706195	2.89558133633711	0	1.06249475289832	2.28240633160662	2.63953722435724	1.7853714734888	1.05744053153913	0	1.30464133586588	0	0	0	1.36017402065684	0.899928763654897	1.1025611593373	0.948361999615113	1.60688281682492	1.07244706166498	0	1.36218736323599	0	1.16663423259724	0.739348724854567	0.487741805951425
