""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-18_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-22_None_Stroma"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"HLA-DPB1"	3.36098575933279	3.80942483704679	2.21200517810337	3.242532436147	3.51051254310633	4.69463726560058	2.62415912234715	3.10557101987308	2.27202424237828	2.25622786427144	3.37229771323593	3.90973426316477	3.48570915341432	3.04153030155883	3.11955219286828	3.37005161827792	0	2.40608858476099	4.1582434507166	1.98792076571577	3.20934541667437	2.46779225469278	1.86730494384109	3.41593636507859	2.12408887128362	2.32922589565497	2.06874625256309	2.14603226676416	2.04019339055394	0	2.11938402866758	3.55463594907504	3.01639118747306	3.57638680583827	4.15496247283183	1.92851661357344	3.17660730404337	2.28376610188109	4.72929267298025	2.01892264312451	3.69132008237885	3.16895014382545	3.70296724860309	2.13776712518828	2.16747482325614	3.56913068691396	4.18001055630879	3.80075046355563	1.03456944247465	2.80606077707839	1.88813838322763	0	2.29714274863754	4.09603737604288	2.8124692583696	3.24632201576525	4.07015072872952	3.64781575250996	4.71235859428994	2.68491603709711	4.31100295279763	3.45291086199891	3.83616434936806	3.32374847415362
"HLA-DQA1"	3.8613870015108	4.54216261805944	1.85411371244062	3.56232150617328	3.38621639058017	3.46447737124293	2.89131938324093	3.3324836873657	1.58231920053466	4.10806763250152	3.18301858943612	3.44022913338835	3.85332953461635	3.32289323622871	3.17757478842262	3.64146119857022	0	1.98468648303123	3.87575951035535	2.25276139475898	2.31960292825842	2.67383607394411	1.57476023885181	3.46827337266625	2.15081942577158	1.99258816337388	2.13378867897713	2.12954425485279	2.94804619750673	0	0	3.27643934098943	3.16352046758265	3.34547971904431	2.89665860312485	4.45611123809475	3.2799710224291	1.6732523377293	3.89370295923216	4.32607819302968	3.72813631467636	3.14743246162241	3.16639996123001	2.74041614074166	1.73018852898802	3.2244606832736	4.01956634652547	3.57181066698285	2.11088905982652	1.82156725617557	1.05397020785742	0	1.90499850122922	4.37955115397052	3.53393001067639	2.67110729303179	0	3.86995331512768	3.92477096802811	1.93345107235878	3.40183559931603	3.68551346149835	3.56851793377079	2.75573519930823
"HLA-DQB1"	4.09164768099117	3.44011137968736	2.01293132776915	2.67449619412652	3.17040210279618	3.38030644307177	3.20006966441368	2.72225819321283	2.6075108306423	0	3.51158294534778	3.90973426316477	3.66965577312005	4.21243159749117	3.69425712534805	3.00363938770684	3.65035390696187	2.64121554571611	2.8177872746468	1.35962956564181	2.50602353174708	2.53755602913494	1.84594185931074	2.38094774818324	3.40522768445947	2.97246246058676	1.65924073491792	1.70011661096627	3.2744984879316	3.83182603453987	2.11938402866758	2.8896794332312	1.76718820849755	3.92165847317639	3.38515379554062	3.65902531807331	1.77009805710848	1.51652246320731	2.83502224206411	3.42503449522934	3.894272406619	1.77393813694924	2.03599582234959	2.29082326684034	3.12066074333198	2.6341990704493	3.6871624048168	3.57181066698285	3.94717862260248	2.60887329560698	2.43943036663488	0	3.32109018610923	4.55978202983995	3.34600950922038	2.36618273804774	3.39393422658968	3.24311234908108	3.35265815125718	2.10174949909034	1.9174857665439	4.12700590064258	3.79624095938188	2.55791345533978
"HLA-DRA"	3.73287536621562	3.70080297639925	2.63694465277311	3.34963750489717	3.92802195601953	4.39419430942583	2.96241526552136	4.12911559285526	1.91682595179824	3.56070608697215	3.06520863790098	3.85036172137318	3.7347015853175	3.6509772454538	3.87803751653745	3.69374358490171	3.65035390696187	2.40608858476099	4.23708274246349	2.37079755321737	3.37924787315156	2.70281257860338	2.2049148850776	3.36070818342311	2.02446898946031	1.90456612163053	2.27088214975257	2.25441104325896	2.33881434459086	0	3.80568521141255	3.95052475647026	2.51178068958086	3.81153583470912	0	2.83157040293809	3.33101950427626	2.23534401229861	4.60907087235323	2.76391700177231	3.02280605770631	3.44606464597492	3.53512730804027	3.04945272427227	2.48691121507022	3.8798691845835	4.64890902836569	3.38365907250689	1.53207918657253	2.89176281447059	2.88038720264023	0	2.72294986655782	5.1611499671749	3.56208320034321	3.50538685937627	2.85918883045948	4.34195216107132	3.80945322341425	2.64573474581329	3.81762515840274	3.81650939553632	4.51846481563407	3.81646656439501
"HLA-DRB1"	3.99406165787528	4.78280902011325	3.46564796365356	4.26178956117186	4.51333086535566	4.71795508496207	3.49230904368898	4.62422696334676	1.91682595179824	4.23954197196342	3.86228566808728	4.43548733052601	4.39977432668651	3.86644477626646	4.12474325401505	4.0810492061655	4.33042500093794	2.46857155779538	3.97904401451937	2.75008942918948	3.33569880596557	3.52928013726961	2.18971967996733	4.6910416747712	3.00318977986812	3.37668146261467	2.40751998617258	2.53416946353319	3.52020258885853	0	3.6278025780313	3.27643934098943	2.93382244109479	4.05792388403769	3.84237390041264	4.40716212799375	3.26679106890241	1.90525022052057	4.3963472962505	4.4979562270128	4.33320357522656	3.45142872900741	4.04342508574286	3.50434262574312	2.79579785727318	3.79634805742648	4.41484924862083	4.81259441371227	3.75465717402388	3.52458786955541	3.60780950449445	0	2.36827736836891	4.32891716755172	4.12143364123269	3.59622760518671	3.52325974693791	4.03746697448738	5.11482468851737	2.50662581996266	5.17642950146033	3.7907787011518	4.74732360714633	3.51257472523088
"HLA-DRB5"	3.72883383811123	3.57892824495933	1.70596246027722	2.10837429895568	3.26935370938666	3.91241508541749	2.33146476309672	3.03977296311031	1.76349469373246	2.89558133633711	2.91361909870588	3.48529093456881	3.88091109901027	3.41709324929364	3.79036329681893	2.16919743304037	0	1.68080931019492	3.09042220953491	1.65955780422965	1.85935616633912	2.63384649942497	1.48597475294433	2.21694986369229	2.71142271262443	2.58063225413585	1.34465938846831	1.17473744833675	2.61848892893594	3.83182603453987	0	2.2506359240339	2.2072425502065	2.7562017646879	3.17044269906365	3.15441498583769	2.11711581966668	1.24530220801393	3.75373102739979	2.86509378858258	3.61335347301198	1.77393813694924	2.22212377019899	2.38122350571342	1.58270327822558	2.60276951034053	2.50526812684282	2.72387229416382	2.85215342426933	1.8797167492209	2.40628753624464	0	2.29714274863754	3.48188242406264	4.226758771964	2.13302477259339	1.63155982952137	2.76816570696243	3.52913076655627	1.33916875004648	1.07657462539563	2.68516884082987	3.4606041746291	2.19501771002698
"HLA-E"	3.8289437158304	3.57892824495933	2.66793144149139	3.9536681598294	4.16661276593062	3.96270827186691	3.51769242400429	4.17386228382852	2.91224349710466	4.23954197196342	2.64386827392292	3.64761927949465	4.07782346464417	3.76450310156025	3.84965836490969	3.92929891131536	0	3.08267184256111	4.1582434507166	2.87285161691633	2.74670902052523	3.03917763881157	2.96151822242854	3.65389285294371	3.07897327522807	2.837204188563	2.91103929018394	3.31665034380186	3.01588191113703	3.83182603453987	3.13453819291178	3.70469372411361	3.16352046758265	3.4838703799413	3.56181395138483	2.84305123600233	2.74818634163291	2.93288638000472	3.28276087829409	2.8586580061962	3.57196540168449	2.31382184506903	3.87955452875844	3.04945272427227	2.61505883417281	3.20716513870471	4.22908058767282	3.86673281173252	3.04227413813312	3.00794321451179	3.03551066150534	6.63577536677927	2.47251268054114	3.69885709228956	3.58946544301377	3.08631884783309	0	3.63724985570438	3.80945322341425	2.35839426448026	4.95742115854142	3.78205254330291	3.87455486409419	3.23599119994595
"HMGB2"	1.68331585126811	2.33111070911831	1.76412108701179	1.98378342598507	1.86811758805265	2.94758431798515	2.23296703258267	2.25431718048717	0	0	1.85019062812887	1.35470798352823	2.18733050369102	1.74474978875175	1.30955641882762	2.26475431082989	0	2.48856074994099	3.09042220953491	2.59752066635627	1.79221100079605	2.05652635313771	2.05905285059401	0	1.91381571142076	1.88129437503038	1.81512501818427	2.12954425485279	2.51580470673591	0	2.75059964045907	2.5116320170921	3.01639118747306	2.24313502853548	3.17044269906365	2.9714287580383	2.60465308193885	3.09934842391799	2.62645129761154	2.92122461438782	2.44463275065006	2.53721367346173	2.81362851016896	2.02094082867445	2.05016349975066	2.3498098583143	2.11229471319568	2.09428205431828	2.30950828795052	2.32754577366809	2.26150140155471	0	2.5669012966651	3.20439800269304	1.7734142553743	1.9253142776	0	2.21968580975111	0	1.41036660306873	1.58293383230696	1.99460894992323	3.04227413813312	2.29881134579423
"HMGN2"	1.47518131381087	1.20066963074402	1.60081838754051	0.89484995265829	1.53702408772123	1.27535703507898	1.9335095682443	2.25431718048717	1.58231920053466	0	1.85019062812887	2.10280065697647	0	1.0933574954836	0.855378712441142	1.8113586638651	3.65035390696187	2.02743438158731	1.83203566949919	1.72232803205674	1.12637738516882	2.0745320755082	1.57476023885181	1.77623526027124	1.66881025409159	2.03385452699737	1.78583176959478	1.29658442532969	1.1011520574441	0	0	0	1.44367748901215	1.99021672505133	0	1.53159898123931	1.70900625869914	1.51652246320731	2.00314235264793	1.68473123480273	0	1.68412624807361	1.41925982749055	1.20526702466886	1.361251745307	1.8876651343313	2.13300822152145	1.80589826262563	1.8627898870231	1.37646606656698	1.47344279012097	0	1.47544425213747	2.18382640423796	1.36979888754429	1.16822447052478	0	1.85316177293272	0	1.82605782343447	0	1.85431305905709	1.03456944247465	1.5174057601998
"HPGDS"	1.35223437909618	0	1.2914501297268	1.07476057389112	0.991391358614981	2.16790310503083	1.2625595506429	1.34623463226762	0.676284360790233	0	1.54451734479615	1.67024013086144	0	0.993551294477994	1.85771264174224	1.11432225423592	0	1.35074445135858	0	1.40242105263118	0.60638211879062	1.54617784941642	1.20150103835756	2.02067725486432	1.28264716333928	0.934129891162282	1.38983418782501	1.25759541200153	1.1011520574441	3.16011740643441	0	0	0.962457640160746	0.71923064608015	2.51842307311847	1.37109163454681	0.87206163841099	1.44623749548403	2.36259469819885	0.946337595580477	0.91779336175869	1.39566706767752	0.330567282217195	1.20526702466886	1.5626388022244	1.66972674914173	1.49527585231683	1.39902823707615	0	1.1695861633907	0.558247798665998	0	1.20789097141759	0	1.7734142553743	0.745805323800975	0	1.74177491350952	0	1.13523433446611	1.07657462539563	0.767523107948883	1.53207918657253	1.04435861892688
"HSD17B2"	1.21202426269551	0	1.57839471672863	1.47619449399585	0.991391358614981	1.27535703507898	1.11569976707809	0.884372360546578	1.07606474152173	0	0.850261179558901	0.891101950202196	0	0.921011599144251	0	1.01341807962891	3.37129519025999	0.951292786669342	0	1.59258201797323	0.981167920800102	1.18568285455676	1.06979838205201	1.45201562357044	1.34359482137369	1.5492622049043	1.0819253698831	1.64768202228643	1.94917438285512	0	0	0	0.962457640160746	1.42516878758686	0	1.05144300646922	0.87206163841099	0.871969407251728	1.43654912347323	1.10744523853329	1.38817229594409	0.988645929640644	0.942749469883147	0.876547370592764	1.33615065585544	1.39066019417414	1.12374061266691	1.39902823707615	1.03456944247465	0	0.752081661128975	0	1.44133325337992	0	0	1.46427697678695	2.59043162560572	0.730439078042004	1.87421768819367	0.878769584537755	1.58293383230696	1.13669223498497	1.53207918657253	0.953984132686325
"HSD3B2"	0.988021149328546	2.07531086704546	1.35012210959115	1.22718559118796	0.834573807073515	1.81807007627788	1.11569976707809	1.34623463226762	1.36089228563084	0	1.54451734479615	0	0.840948632708545	1.24032128046757	0.855378712441142	1.32939400247422	2.98285686282472	1.55482929498517	0	1.35962956564181	0.811231259913937	1.2689276450183	1.68206864586542	1.45201562357044	1.14833081946447	1.78238126771231	1.5142695665425	0.985058916628006	1.84903374876925	4.23004159160782	0	0	1.76718820849755	1.65085101459105	0	1.0166027103634	1.37565126452397	1.28884925201819	0	1.36796096404848	0.91779336175869	1.43661344005788	1.08477942727337	1.81528561751215	1.38573816740505	1.00220658702278	0.7935346284228	0	1.03456944247465	0.746844223399993	0.558247798665998	0	1.29190729117273	1.59738766355958	0	1.16822447052478	0	0.960876984392068	0	1.17948425111002	0	0.853064313727237	1.53207918657253	1.27486143702027
"HSP90AA1"	3.21647219666476	3.80942483704679	2.57193268255017	3.14358538865184	3.11410301981936	2.42656377952057	2.54213535097977	3.3324836873657	2.91224349710466	3.28245234496958	3.36073481882496	3.3930405529527	3.30949531207792	3.99437707022113	3.95864074817031	2.93611590366447	0	2.93793705368443	4.37825510326046	3.19861438679867	3.15751918466013	2.39279404003238	3.52523555531342	1.77623526027124	2.71892320531532	2.46936876643736	2.79883694831472	2.99658138509544	2.83679702800098	0	2.11938402866758	3.63247686674958	4.49977371139537	3.18481306473875	4.52474187441057	3.65902531807331	2.98516654408446	3.32323430788105	3.39636580746818	3.26222351991188	3.15939716273044	2.66249363136215	3.46413576327315	1.65015180816692	3.08149823426186	3.2244606832736	2.80774775947135	3.62740647620673	3.4606041746291	2.43036931269827	3.16977101790248	0	3.07628970732206	3.48188242406264	3.34600950922038	3.4516674389204	2.59043162560572	2.85698024471626	4.28640131972604	3.24410935030439	2.36772195511316	2.30687418467329	3.12530039925704	3.07387985821848
"HSP90AB1"	4.03065875000353	4.68053441867951	4.64644680806762	3.73760875187879	3.86171451119267	4.01059271380119	3.99088776917705	4.23743829851698	4.55130559899634	4.35572214678715	3.94341971937093	4.20677206790755	4.43164526810554	4.27350202362388	4.60231960903388	3.82324741318107	4.44674452702432	4.35044538818852	3.97904401451937	4.83345682248032	3.57240395426338	4.21817021660762	4.15754760779237	3.97682629602616	3.91781952576874	3.63154039550802	4.83205142429045	4.50680234040966	4.41453713139155	5.13756291317354	4.08779077647565	4.10192242159963	5.71033056830794	4.31347642758265	5.0435649595597	5.34761708001948	4.42652563537515	4.52594084352468	3.75373102739979	5.30924719461342	4.13762968616045	4.15805793202632	4.26992590310701	3.70721171905564	4.58390417340921	4.35878134798412	4.98714034101948	4.64175081456673	3.94717862260248	4.25675624661924	4.5441152233826	4.69770973271191	4.4079151700452	4.27558200123383	4.74030952414598	4.31017814132319	4.07015072872952	4.76623513361328	4.02815486556583	3.84498304312269	4.76282851165208	4.08582140733532	4.594617696729	4.37049536983504
"HSP90B1"	3.10200571637776	2.84818230322235	3.99876203908643	3.50602671879316	3.95585989592859	2.94758431798515	4.23858397554629	3.03977296311031	3.55046470940838	0	3.70223020959122	2.98019157934228	3.40147863605861	3.18035985991994	3.38091187917983	3.21240589347871	0	3.32129222810084	2.8177872746468	3.75463114514562	4.280666643269	3.76233989079394	3.72860339677202	3.02676067939409	3.52558837272127	1.97129830715561	3.30472813796774	3.6891992659345	4.15740869007633	0	2.75059964045907	2.2506359240339	4.05411794957826	3.22746381595848	3.38515379554062	3.39479560923766	3.5125654257297	4.39371585342637	3.15457581327791	3.51269252436058	3.0934319407557	3.14015576490417	2.83685695544253	3.21261756189051	3.93928742348427	3.76688210819657	3.69579135290181	3.59999488359698	4.19419290666523	3.14443652097942	3.20069723695754	0	4.17120190108514	3.20439800269304	3.27460746026029	4.00123396465437	2.22177454674826	4.46062243192119	2.48752319056332	4.16444695915823	2.534304649529	3.4829075800781	3.4606041746291	3.43653444045167
"HSPA1A"	3.42335311048507	4.91041541926308	2.60496689418137	2.10837429895568	2.54431387670187	2.63188141570805	2.75518729264835	3.47420650005179	2.96344590024038	0	1.99690543096842	4.01884758182367	1.60053766296384	3.82195554051708	3.90563346738031	2.10001068471809	0	2.61830321197277	1.83203566949919	1.80966206650974	2.60319137460368	2.59219090412262	2.15861853614507	2.21694986369229	3.2769625622087	2.82811094351917	2.11257447653227	2.66887665642794	3.2744984879316	0	0	2.2506359240339	2.51178068958086	1.65085101459105	2.89665860312485	2.981418586643	3.25343508150018	1.78304981899188	2.00314235264793	2.74961897249218	0	3.07216689721141	3.08021787210435	2.38122350571342	1.31040324349497	3.5320068071506	2.17319088946359	2.09428205431828	2.61719588725569	2.39725578759581	2.29971015090845	0	1.36940869431979	2.18382640423796	2.06017017302559	2.45156256017097	2.59043162560572	1.34142220084664	3.67908258638818	2.34498970520924	2.80195827164672	2.71107789837099	3.79624095938188	3.81104862887171
"HSPA1B"	3.26270595163409	3.44011137968736	1.70596246027722	2.21914791052832	2.26231408728723	1.81807007627788	2.69996203101182	2.51541264603832	2.96344590024038	0	1.90152474445967	3.48529093456881	0	3.6558722190931	2.92205589286146	1.78716643278424	0	2.73312934433498	1.83203566949919	1.59258201797323	2.71960613578636	2.43099607417039	1.92878522813506	2.75510693153514	2.93933529219795	2.89864183099523	2.02290871434762	2.04276181896623	3.2744984879316	0	0	1.34319296817675	2.51178068958086	1.65085101459105	3.38515379554062	2.7535489245485	3.74731691129597	2.07418794379646	2.00314235264793	3.18608387034291	1.94805607262559	3.72167254324027	2.8595580660391	2.13776712518828	0.972270830868833	3.2581794329787	1.90358930673441	1.39902823707615	2.47513965662289	2.49347795096014	1.63155982952137	0	1.57130640042747	2.55103226779478	1.59183300532688	2.45156256017097	1.63155982952137	1.58933127121013	2.48752319056332	1.9536119887553	3.01288933385788	2.41568217965428	3.12530039925704	3.81104862887171
"HSPB1"	2.75158553050149	3.27886966391918	3.76604728461792	3.26119899274378	2.82771294680764	0	4.13017849192625	2.09276742391351	3.46354061845135	0	2.30724835285071	3.64761927949465	3.09544395314436	3.27403208455149	3.62463838704219	2.92832391550524	0	2.72795029604922	2.44175376666954	3.16324319214993	4.02588383149037	3.51670343277857	3.68150603336838	3.65389285294371	3.82089145550094	2.94845602656459	3.26489281265183	3.70995037842324	3.22253105165798	0	4.30757343528323	3.03585640287891	4.23354352076817	3.18481306473875	4.24066579637711	5.12903418888661	2.60465308193885	2.44360139210485	3.82616401440673	5.26658787368811	2.7749355902496	3.00758960278562	3.00549019809409	3.09280688429889	2.84758087175519	3.83433218690451	2.9164651529588	2.31784640094182	3.12530039925704	2.25260968989895	4.29243199788511	0	2.22055781508606	3.87704481667088	2.28275761945357	3.99542534584031	4.60200729457958	3.76348086776794	3.13822436419072	3.42450468007708	3.93768811235429	2.78500554136596	3.12530039925704	3.57639331510576
"HTT"	1.51301947311617	2.07531086704546	0.437993927655785	1.22718559118796	0.577904203442912	0	1.2625595506429	1.6609657208989	0.676284360790233	0	1.30305295956053	1.67024013086144	1.29119512952856	1.54438422851235	1.85771264174224	1.28992184117026	0	1.41065922594402	0	1.21903243655695	1.12637738516882	1.04617739638352	1.38853147941617	1.77623526027124	1.11173047876848	1.44562307169539	1.78583176959478	1.72533767468246	0.849475199737586	0	0	1.8964969142605	1.44367748901215	1.65085101459105	0	1.26629832377082	1.49953201366638	1.15206977988174	0	1.82117754254821	2.44463275065006	1.51379555919979	0.942749469883147	0.876547370592764	0.856045595146939	1.14910203012995	0.938934448229179	1.39902823707615	0	0.746844223399993	0.752081661128975	0	1.40601747729011	0	0.682180486764534	1.46427697678695	0	0.793214627204064	0	1.13523433446611	0	0.931861339948578	0	1.30859690982457
"IAPP"	1.30764682742444	0	0.931718073551734	0.393610362071269	1.12691824798907	1.81807007627788	0.844825867552499	0.884372360546578	1.07606474152173	0	0.850261179558901	0.891101950202196	0	1.06118300041801	0.855378712441142	1.28992184117026	2.98285686282472	0.981519260490191	0	0.615940566337257	0.60638211879062	1.30808783633508	0.971252322312265	0.969208748544844	1.28264716333928	1.72899611932036	1.43305612702793	0.985058916628006	1.73773748055091	0	0	0	1.44367748901215	0.71923064608015	0	0.904147096680126	0.419985067284407	0.993571850793634	1.43654912347323	1.24616277444785	1.38817229594409	1.04954532097003	1.31970092118142	1.45224834992472	0.896307061210631	1.14910203012995	1.00440542081348	0	0	0.554011453115363	1.05397020785742	0	0.706339051857424	1.59738766355958	0	0.948972799020526	0	1.05882652013782	1.87421768819367	0.935594660167918	2.16773176461999	1.13669223498497	0	1.46205925462737
"ICAM1"	1.6186343054293	2.07531086704546	1.57839471672863	2.1652941702795	1.64331017092266	1.27535703507898	2.61537062293449	1.34623463226762	2.27202424237828	0	1.1020686417578	2.40376001005651	2.44655756790555	1.54438422851235	1.62073290948087	1.96606371511628	0	1.66590281664568	0	1.86391604189647	2.47141644553873	2.03819047087844	2.00528753981853	2.38094774818324	2.16392144588031	1.64316177354584	1.78583176959478	2.46529662087707	2.6661299139398	0	0	1.34319296817675	2.2072425502065	2.53221838470291	2.89665860312485	2.48279522413512	2.25392001234064	1.92799537684067	2.00314235264793	2.69029038665074	1.94805607262559	2.27987748076969	2.37898445744524	2.54067644481389	2.02495451682445	2.75088207204436	2.21182109200049	2.58059893474985	2.11088905982652	1.93466989374662	1.7680557017	0	1.6304621742773	0	1.92703580892379	2.56734785140434	0	2.02689095349547	3.13822436419072	2.08438873557939	0	1.88399111724112	0	2.04800803971222
"ICAM2"	1.6186343054293	2.07531086704546	1.62275024543532	1.47619449399585	1.94557109527292	0	1.19182321408245	2.09276742391351	1.36089228563084	0	1.20760166187474	1.35470798352823	2.02720398638395	1.52400995396731	1.30955641882762	1.62826047040432	2.98285686282472	1.818795257024	0	1.31492478984208	1.36564445790674	1.45098691406245	1.31785940784342	0.969208748544844	1.94669978288749	1.72899611932036	1.38983418782501	1.64768202228643	2.04019339055394	0	2.11938402866758	1.8964969142605	0	0.71923064608015	2.89665860312485	0.980504614077807	1.23422491983725	1.1997721363627	0	1.50191584031592	2.67647935098658	1.71496852298099	2.76548744931185	1.73612349378159	1.38573816740505	1.49258340495503	1.17846065332028	2.09428205431828	1.8627898870231	1.98675984856313	1.05397020785742	0	1.54036228433482	0	2.28275761945357	1.38824357542899	2.22177454674826	1.30562099059882	0	1.22185880429845	1.9174857665439	1.45181666435667	1.8627898870231	1.34123134356776
"ICAM3"	1.54947795208877	0	1.45805044155871	1.84143044159399	1.41808288663333	1.81807007627788	1.32862111421828	0.884372360546578	1.07606474152173	0	2.08397555974786	1.35470798352823	0.840948632708545	1.74474978875175	0.855378712441142	1.62826047040432	0	2.03784180811617	1.83203566949919	1.44345632244164	1.36564445790674	2.25375756698794	1.88822117648665	0	2.08260360412214	2.14832496981488	1.65924073491792	1.33411016855976	1.46926699933749	0	0	0	2.63511986071809	1.65085101459105	1.90277992121162	1.72373935825203	1.537635054069	1.44623749548403	1.43654912347323	1.66362530127073	1.94805607262559	1.43661344005788	1.59281536786907	1.55608783282692	1.07638335696344	1.74777067491886	1.56999486775314	1.96044998516931	1.53207918657253	1.75982649490969	1.63155982952137	0	1.44133325337992	2.18382640423796	1.08396314014787	0.818212076158228	0	1.53287490908454	0	1.70572804674769	0	1.65496287995211	2.11088905982652	1.66714237478665
"ICOS"	1.71415251440098	1.73071383450644	1.32121635810638	1.22718559118796	1.35284882184288	2.42656377952057	1.15448566315274	1.6609657208989	0.676284360790233	2.25622786427144	1.39018191957434	2.10280065697647	0.840948632708545	1.52400995396731	2.0491530953547	1.16119646185878	0	1.53790443667182	0	1.55733322114873	0.811231259913937	1.09487393108745	0.971252322312265	0	1.66881025409159	1.5492622049043	1.34465938846831	1.50313698098104	1.1011520574441	0	0	0	2.01122853245675	1.99021672505133	1.90277992121162	0.777423805939462	1.18225923929877	1.6134747182271	0	1.10744523853329	2.30483819195695	1.71496852298099	1.5097980722934	1.73612349378159	1.0428692790941	1.14910203012995	1.27966224026932	0.701654422469156	2.11088905982652	1.37646606656698	1.05397020785742	0	0.706339051857424	1.59738766355958	1.7734142553743	1.2621156574862	1.63155982952137	1.18981795081	0	0.989363537246234	0	1.40572003210175	2.11088905982652	1.12723822676564
"ICOSLG"	1.16055006926564	1.20066963074402	1.55545666862997	0.89484995265829	1.20803380683556	1.27535703507898	1.42018806801837	0.884372360546578	2.04974233716016	2.25622786427144	1.67818727407166	1.35470798352823	1.83645580532502	1.69396302032615	1.85771264174224	1.65656082870914	0	1.66590281664568	0	1.80966206650974	1.98146856685283	1.48373442596611	1.20150103835756	2.02067725486432	2.47468293554473	2.18374413988698	1.55252978016222	1.56348438400466	1.61248486183065	0	0	1.34319296817675	1.76718820849755	0.71923064608015	0	1.2935440310651	1.57433938487017	1.37063656555521	0	1.30891507404974	1.7067965736649	1.47594894981454	1.92808963952072	1.65015180816692	1.00819294325227	1.8876651343313	1.23034112099644	1.80589826262563	1.03456944247465	1.98675984856313	1.38389915039394	0	0.631222475854954	0	1.08396314014787	1.42698273687329	1.63155982952137	1.58933127121013	0	1.33916875004648	0	1.57858231404564	0	1.64369200226538
"IDO1"	2.24385059559318	1.20066963074402	1.4055416350194	1.47619449399585	2.49176405711447	2.42656377952057	1.53053586399382	1.34623463226762	1.36089228563084	3.28245234496958	0.695740564704721	0.891101950202196	0	1.41540391683279	0	1.96606371511628	2.98285686282472	1.32994767137618	0	0.859608386109515	1.12637738516882	1.09487393108745	1.31785940784342	1.45201562357044	0.809342590290329	0.993065783725591	1.14028498506868	1.25759541200153	0.512350258951393	0	0	0	1.44367748901215	2.68696901411415	4.06121970197845	0.943054487201556	1.00788350007522	1.15206977988174	3.00750939594742	0.754194255990569	2.14227513280625	1.35297224238408	1.86943074161564	0.660138373860228	1.33615065585544	1.82016221988888	1.00440542081348	1.10993927061279	1.03456944247465	1.04751182243718	1.38389915039394	0	0.550001776517499	0	0.682180486764534	0.818212076158228	0	0.793214627204064	0	1.4441506325654	0	1.7595973274137	0	1.69005540417347
