""	"RCC3-1_None_Tumor"	"RCC3-10_None_Stroma"	"RCC3-11_None_Tumor"	"RCC3-12_None_Stroma"	"RCC3-13_None_Tumor"	"RCC3-14_None_Stroma"	"RCC3-15_None_Tumor"	"RCC3-16_None_Stroma"	"RCC3-17_None_Tumor"	"RCC3-18_None_Stroma"	"RCC3-19_None_Tumor"	"RCC3-2_None_Stroma"	"RCC3-20_None_Stroma"	"RCC3-21_None_Tumor"	"RCC3-22_None_Stroma"	"RCC3-3_None_Tumor"	"RCC3-4_None_Stroma"	"RCC3-5_None_Tumor"	"RCC3-6_None_Stroma"	"RCC3-7_None_Tumor"	"RCC3-8_None_Stroma"	"RCC3-9_None_Tumor"	"RCC4-1_Ipi + Nivo_Tumor"	"RCC4-10_None_Stroma"	"RCC4-11_None_Tumor"	"RCC4-12_None_Tumor"	"RCC4-13_None_Tumor"	"RCC4-14_None_Tumor"	"RCC4-15_None_Tumor"	"RCC4-16_None_Stroma"	"RCC4-17_Pembrolizumab and Axitnib_Stroma"	"RCC4-18_Pembrolizumab and Axitnib_Stroma"	"RCC4-19_Pembrolizumab and Axitnib_Tumor"	"RCC4-2_Ipi + Nivo_Stroma"	"RCC4-20_Pembrolizumab and Axitnib_Stroma"	"RCC4-21_Pembrolizumab and Axitnib_Tumor"	"RCC4-22_Pembrolizumab and Axitnib_Tumor"	"RCC4-3_Ipi + Nivo_Tumor"	"RCC4-4_Ipi + Nivo_Stroma"	"RCC4-5_Pembrolizumab and Axitnib_Tumor"	"RCC4-6_Pembrolizumab and Axitnib_Stroma"	"RCC4-7_Pembrolizumab and Axitnib_Tumor"	"RCC4-8_Pembrolizumab and Axitnib_Stroma"	"RCC4-9_None_Tumor"	"RCC5-1_Pembrolizumab and Axitnib_Tumor"	"RCC5-10_None_Stroma"	"RCC5-11_None_Tumor"	"RCC5-12_None_Stroma"	"RCC5-14_None_Stroma"	"RCC5-15_None_Tumor"	"RCC5-16_None_Stroma"	"RCC5-19_Pembrolizumab and Axitnib_Tumor"	"RCC5-2_Pembrolizumab and Axitnib_Stroma"	"RCC5-20_Pembrolizumab and Axitnib_Stroma"	"RCC5-21_None_Tumor"	"RCC5-23_None_Tumor"	"RCC5-4_None_Stroma"	"RCC5-5_None_Tumor"	"RCC5-6_None_Stroma"	"RCC5-7_None_Tumor"	"RCC5-8_None_Stroma"	"RCC5-9_None_Tumor"
"FGR"	3.76452683593477	0	4.16654216959619	2.58777328339773	3.02847451697885	3.15580439182443	2.77776009383232	3.22041310418709	4.23226863076191	0	3.44224930436112	3.55573671287402	2.79058333601975	3.10638605347292	2.70711736521367	1.79719676565528	0	2.84267527153734	0	3.2095154566136	0	0	3.72478766162866	0	0	0	0	3.43883844297743	0	2.89881703274323	3.88962851641128	2.7176223462617	0	2.9979458881823	2.49718693891809	2.14471215529002	3.52234806679425	0	3.04370647749701	2.25184001049852	1.74617051740075	3.04223959230787	2.82217629803934	0	3.19987287774259	2.57199359828721	3.1483050249213	3.31574116806711	0	3.4035202630783	0	2.51059203726549	2.0421170844929	2.29021416953387	2.11424399841647	2.37547280874254	0	3.93264297347012	4.83628190695148	2.75495376347876	1.92394980709506	3.25261827297849
"FKBP11"	1.94883010990704	3.33665082352223	0	1.96712095815354	2.02223974671501	0	2.14493407592794	0	0	2.32985368712411	0	2.89074961544836	2.79058333601975	0	2.70711736521367	0	0	3.22852608070036	0	0	0	0	2.90914119708542	0	3.97186300578416	0	0	0	0	0	0	2.08841810464014	0	1.82356587594211	2.13205549835436	0	0	3.50429727953181	0	1.13985095163261	2.03151766095751	0	1.09080698379488	0	2.17964170677835	0	2.87482982910208	2.03283462619696	0	4.47971242599534	0	2.51059203726549	2.66818720706047	1.6935081435172	2.11424399841647	1.92478260262944	0	0	0	2.38079930126505	0	1.51537695203021
"FLT1"	4.01067715827466	2.94880745714876	3.48878178667972	0	3.61236963859384	3.15580439182443	2.14493407592794	2.56642755433085	0	0	0	3.55573671287402	0	3.67407774565442	0	1.79719676565528	0	1.61748624561693	0	3.2095154566136	2.27402056526025	0	3.57464862789612	0	3.97186300578416	0	0	0	4.03886852858167	0	0	0	0	0	0	2.14471215529002	2.98463809626959	0	0	1.13985095163261	1.56571298628611	2.19509408385393	1.60006420913208	0	0	0	2.49718693891809	2.03283462619696	0	0	0	0	2.0421170844929	2.29021416953387	2.74513031640784	1.58973284135477	0	3.93264297347012	0	2.75495376347876	0	1.51537695203021
"FLT3LG"	0	3.33665082352223	0	0	1.45339535345086	3.15580439182443	2.77776009383232	2.56642755433085	0	3.36139270087774	0	0	2.79058333601975	0	2.33447218499518	0	0	2.84267527153734	0	0	0	0	1.9140282541557	0	3.29737888635614	0	0	0	4.03886852858167	2.89881703274323	0	2.7176223462617	0	1.49573242484409	0	0	1.73955974323463	0	0	1.13985095163261	1.56571298628611	2.19509408385393	0	0	0	2.57199359828721	2.49718693891809	0	0	0	5.45343103769978	2.51059203726549	0	0	0	1.08221847889243	0	0	0	1.77609937832505	0	1.51537695203021
"FN1"	2.56809357792768	3.61540419314867	5.65848619974102	1.96712095815354	2.64691605367314	3.15580439182443	3.83403700481132	0	0	2.32985368712411	4.67189523323982	0	1.80777059747919	2.25508091337169	0	1.79719676565528	0	2.20616318433703	0	1.93755687852634	2.64458443575225	4.87851077885031	2.53057238575865	0	0	0	0	2.40245316583027	0	3.56403358500851	3.00355599440811	3.77121525471701	0	1.49573242484409	1.55098020908326	4.11605162457079	3.52234806679425	4.58266067257266	3.78010036659486	4.20342873395048	1.06230891241267	3.21657469566077	1.93586352124371	4.58266067257266	2.17964170677835	4.80335676087125	2.49718693891809	2.03283462619696	0	0	5.7400421395756	0	3.5419599993337	1.6935081435172	2.74513031640784	3.94607088786037	0	0	0	4.59648686372043	0	3.25261827297849
"FOS"	4.5780817194775	4.77525625321264	3.48878178667972	3.45790241042802	2.02223974671501	3.15580439182443	0	4.89193837944118	5.3211541581785	4.63512518474829	0	4.7878884894645	4.41339737867263	4.59678256858787	1.73377801007416	3.26436772375654	3.48203519463206	4.4043760261144	4.77848907596099	3.99775905973548	4.0547296999114	0	3.18309888609377	4.48115049384845	4.37102888046434	0	4.40808902344239	5.20348194839842	0	2.89881703274323	5.26046430011496	3.77121525471701	0	3.57307679693321	3.1483050249213	1.7961479158672	3.19761861905868	0	3.71273619668915	2.62160696532061	2.9922477429876	3.60858565080573	3.54395422465098	5.55707712770332	4.15489228757958	0	3.1483050249213	3.53159680111883	0	0	0	2.51059203726549	3.32602950046502	3.1438346440145	2.74513031640784	2.05786905642571	3.55904672250949	0	3.25809653802148	2.38079930126505	4.48547743324543	3.69044073468089
"FOXF1"	0	0	0	0	0	0	0	3.22041310418709	0	2.97312237002494	0	0	0	0	0	0	2.6108298331905	2.57423016653601	0	1.93755687852634	1.67881431977764	0	1.9140282541557	0	0	0	3.18531784304645	0	0	0	0	2.08841810464014	0	1.82356587594211	0	0	0	0	1.34929213876356	1.13985095163261	1.34535897477901	0	1.60006420913208	0	2.17964170677835	0	0	0	0	0	0	0	0	0	0	2.05786905642571	3.55904672250949	0	0	0	0	0
"FOXP3"	0	0	0	0	0	0	2.14493407592794	0	0	0	0	0	0	0	0	0	2.6108298331905	0	3.20213266357272	1.93755687852634	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00477839626975	0	1.2565256720442	0	0	1.34929213876356	1.99862553558427	1.74617051740075	1.60752067267123	0	0	0	0	0	0	0	0	0	0	2.66818720706047	1.6935081435172	0	0	0	0	0	1.77609937832505	1.92394980709506	0
"FPR1"	2.56809357792768	2.94880745714876	0	2.58777328339773	3.41767832420624	3.8274193506325	3.43932495007774	0	0	3.64036522589665	0	2.89074961544836	3.45255693277415	2.89437095865443	2.97797650106947	1.79719676565528	0	3.98015355235817	0	3.99775905973548	3.3015680942621	4.4768426212386	2.90914119708542	0	0	5.46507729030307	3.18531784304645	4.39939996619565	0	0	3.00355599440811	3.10083108594646	0	3.52325974693791	2.76407525344037	1.2565256720442	3.37310698435427	3.50429727953181	3.04370647749701	2.25184001049852	2.83854417268391	2.56273683120711	3.48513415043338	0	3.69425712534805	3.61834151330473	3.36282654880418	3.85967442736141	0	0	0	3.1622815318928	2.66818720706047	2.29021416953387	3.40563036737448	2.05786905642571	4.2378586689599	4.21541505577549	0	2.75495376347876	0	2.72159442620997
"FYB1"	3.61423180966485	2.30673559971927	3.48878178667972	2.58777328339773	2.64691605367314	0	2.77776009383232	2.56642755433085	0	0	3.44224930436112	0	2.79058333601975	0	2.70711736521367	3.71993473454095	0	2.57423016653601	3.20213266357272	2.93520234422378	2.64458443575225	0	3.85529972301835	0	0	0	0	4.11580443542424	0	2.89881703274323	3.00355599440811	4.05312468091749	3.39234606353145	3.47083024529413	3.53935850873512	2.40268171581532	2.34081217434162	3.50429727953181	3.78010036659486	3.61488678632502	3.7075516486265	1.60752067267123	3.1242762049699	0	2.17964170677835	3.22620080581533	1.88314316394171	3.31574116806711	0	0	0	2.51059203726549	3.32602950046502	3.46791118717175	2.74513031640784	2.46229520340145	0	2.87246613470874	0	3.02660503633725	1.92394980709506	3.10489237979825
"FYN"	0	0	0	0	2.02223974671501	0	2.14493407592794	0	0	0	2.78059366209879	0	2.79058333601975	1.66165694123613	1.73377801007416	1.79719676565528	3.65921944876919	1.61748624561693	3.20213266357272	0	0	0	0	0	3.97186300578416	0	0	0	0	0	0	2.08841810464014	0	2.07004853471723	2.97453179122971	0	2.34081217434162	0	2.51921015701852	2.25184001049852	2.72115219394167	1.60752067267123	1.93586352124371	0	2.17964170677835	0	0	2.03283462619696	0	0	0	0	2.0421170844929	1.6935081435172	2.11424399841647	1.08221847889243	0	2.23433661255518	4.33073334028633	1.77609937832505	2.54127961337563	2.09214460593609
"FZD1"	1.94883010990704	2.94880745714876	0	1.96712095815354	0	0	2.14493407592794	0	0	0	0	2.89074961544836	1.80777059747919	2.62496545469943	1.73377801007416	3.26436772375654	0	0	0	0	1.67881431977764	0	0	0	0	0	2.53270310735032	0	0	3.56403358500851	0	2.08841810464014	0	1.00477839626975	1.55098020908326	1.2565256720442	0	0	0	1.65872409078554	0.666043950614367	1.60752067267123	1.09080698379488	0	2.81458649584905	0	0	2.65825754389449	0	0	0	0	0	0	0	0.680877087968131	0	0	0	0	0	1.51537695203021
"FZD3"	0	0	0	0	0	0	2.77776009383232	3.22041310418709	0	0	0	0	1.80777059747919	0	0	0	0	1.61748624561693	0	2.55595062817341	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82356587594211	0	0	0	0	1.34929213876356	1.13985095163261	0.666043950614367	0	0	4.18229635709524	2.17964170677835	0	2.87482982910208	0	0	0	0	0	2.0421170844929	1.6935081435172	0	1.36783229828016	0	0	0	0	0	0
"FZD4"	2.56809357792768	0	0	1.96712095815354	1.45339535345086	3.8274193506325	0	0	0	0	2.78059366209879	3.55573671287402	1.80777059747919	0	0	1.79719676565528	2.99149886123521	2.57423016653601	0	1.93755687852634	2.27402056526025	0	1.9140282541557	0	0	0	3.18531784304645	0	0	0	0	0	0	0	0	0	2.34081217434162	0	1.34929213876356	0	2.14852117387686	3.04223959230787	1.93586352124371	0	0	0	1.88314316394171	0	0	0	0	0	0	2.29021416953387	2.11424399841647	0	0	0	3.25809653802148	0	0	2.72159442620997
"FZD5"	1.94883010990704	0	0	0	1.45339535345086	0	0	0	0	2.32985368712411	0	0	0	0	0	0	2.6108298331905	0	0	2.55595062817341	0	0	1.9140282541557	0	0	0	2.53270310735032	0	0	0	0	0	0	0	0	2.14471215529002	0	0	1.34929213876356	1.13985095163261	1.06230891241267	0	1.09080698379488	0	2.17964170677835	0	1.88314316394171	0	4.52983351292491	3.4035202630783	0	0	2.0421170844929	0	0	1.08221847889243	0	0	0	0	0	0
"FZD6"	0	2.94880745714876	0	1.96712095815354	0	0	0	0	0	0	0	0	1.80777059747919	0	0	0	1.98858234946178	0	0	0	0	0	1.9140282541557	0	0	0	0	0	0	0	0	2.7176223462617	0	1.49573242484409	2.13205549835436	0	1.73955974323463	0	2.51921015701852	1.65872409078554	1.34535897477901	0	0	0	0	0	0	0	4.52983351292491	0	0	0	2.0421170844929	2.29021416953387	2.74513031640784	1.58973284135477	0	0	3.25809653802148	1.77609937832505	0	1.51537695203021
"FZD7"	1.94883010990704	0	3.48878178667972	1.96712095815354	1.45339535345086	0	2.14493407592794	0	0	2.32985368712411	0	3.55573671287402	0	0	2.33447218499518	0	1.98858234946178	0	0	0	2.27402056526025	0	0	0	0	0	2.53270310735032	0	0	0	3.00355599440811	0	0	0	1.55098020908326	0	0	0	1.34929213876356	1.65872409078554	2.14852117387686	0	1.09080698379488	0	2.17964170677835	0	0	2.03283462619696	0	0	0	0	2.0421170844929	2.93141269574943	0	1.77122486678635	0	0	0	1.77609937832505	0	0
"FZD8"	0	2.30673559971927	0	1.96712095815354	0	0	0	0	0	0	0	2.89074961544836	0	0	0	0	0	2.20616318433703	0	0	1.67881431977764	0	1.9140282541557	0	0	0	0	0	0	0	0	0	0	1.49573242484409	2.13205549835436	0	1.73955974323463	0	2.25801524284491	1.65872409078554	0.666043950614367	0	1.09080698379488	0	0	2.57199359828721	0	0	0	0	0	0	0	0	0	1.36783229828016	0	0	0	0	0	0
"G6PC2"	0	0	3.48878178667972	0	0	0	0	0	0	0	2.78059366209879	0	0	0	0	0	1.98858234946178	1.61748624561693	3.20213266357272	0	1.67881431977764	0	0	0	0	0	0	3.0492968559597	0	3.28574866909512	0	2.08841810464014	0	1.00477839626975	0	1.2565256720442	1.73955974323463	0	0	0	0	0	1.09080698379488	0	2.17964170677835	2.57199359828721	0	0	0	0	0	0	0	0	0	0.680877087968131	0	0	0	0	0	0
"G6PD"	0	0	0	0	0	3.15580439182443	0	0	0	0	0	0	2.41534932603235	1.66165694123613	2.33447218499518	2.40382540604214	1.98858234946178	2.57423016653601	0	2.55595062817341	0	0	1.9140282541557	0	0	0	0	0	0	0	3.00355599440811	2.08841810464014	0	2.26763226774709	2.49718693891809	2.40268171581532	1.73955974323463	0	2.51921015701852	1.65872409078554	1.34535897477901	1.60752067267123	2.38723650223465	0	2.81458649584905	2.57199359828721	2.49718693891809	0	0	3.4035202630783	0	2.51059203726549	2.0421170844929	3.31894406550456	2.74513031640784	0.680877087968131	0	2.23433661255518	0	1.77609937832505	0	1.51537695203021
